INODE,X,Y,ILAY,head_predev_m
253253,632750,6934250,7,260.1732
253254,634250,6934250,7,259.3142
253255,635750,6934250,7,258.5463
253256,637250,6934250,7,257.8942
253257,638750,6934250,7,257.3754
253258,640250,6934250,7,256.9986
253259,641750,6934250,7,256.7644
253260,643250,6934250,7,256.6678
253261,644750,6934250,7,256.6996
253262,646250,6934250,7,256.8481
253263,647750,6934250,7,257.0992
253264,649250,6934250,7,257.4366
253265,650750,6934250,7,257.8426
253266,652250,6934250,7,258.2992
253267,653750,6934250,7,258.7887
253268,655250,6934250,7,259.2949
253269,656750,6934250,7,259.8037
253270,658250,6934250,7,260.3032
253271,659750,6934250,7,260.7839
253272,661250,6934250,7,261.2384
253273,662750,6934250,7,261.6612
253274,664250,6934250,7,262.0487
253275,665750,6934250,7,262.3987
253276,667250,6934250,7,262.7101
253277,668750,6934250,7,262.9828
253278,670250,6934250,7,263.2176
253279,671750,6934250,7,263.4154
253280,673250,6934250,7,263.5778
253281,674750,6934250,7,263.7061
253282,676250,6934250,7,263.8024
253283,677750,6934250,7,263.8701
253284,679250,6934250,7,263.9131
253285,680750,6934250,7,263.9347
253286,682250,6934250,7,263.9392
253287,683750,6934250,7,263.9293
253288,685250,6934250,7,263.9111
253289,686750,6934250,7,263.8915
253290,688250,6934250,7,263.8741
253291,689750,6934250,7,263.8567
253292,691250,6934250,7,263.8326
253293,692750,6934250,7,263.7977
253294,694250,6934250,7,263.7522
253295,695750,6934250,7,263.7017
253296,697250,6934250,7,263.6496
253297,698750,6934250,7,263.5871
253298,700250,6934250,7,263.5113
253299,701750,6934250,7,263.4191
253300,703250,6934250,7,263.3053
253301,704750,6934250,7,263.1665
253302,706250,6934250,7,263.0052
253303,707750,6934250,7,262.8272
253304,709250,6934250,7,262.6392
253305,710750,6934250,7,262.4426
253306,712250,6934250,7,262.2312
253307,713750,6934250,7,261.9867
253308,715250,6934250,7,261.6903
253309,716750,6934250,7,261.3562
253310,718250,6934250,7,260.9799
253311,719750,6934250,7,260.5721
253312,721250,6934250,7,260.1427
253313,722750,6934250,7,259.7035
253314,724250,6934250,7,259.2671
253315,725750,6934250,7,258.8455
253316,727250,6934250,7,258.4515
253317,728750,6934250,7,258.0969
253318,730250,6934250,7,257.7914
253319,731750,6934250,7,257.5498
253320,733250,6934250,7,257.3989
253321,734750,6934250,7,257.3315
253322,736250,6934250,7,257.33
253323,737750,6934250,7,257.3762
253324,739250,6934250,7,257.4471
253325,740750,6934250,7,257.5113
253326,742250,6934250,7,257.5074
253327,743750,6934250,7,257.2493
253328,745250,6934250,7,257.9702
253329,746750,6934250,7,258.4283
253330,748250,6934250,7,258.7956
253331,749750,6934250,7,259.1262
253332,751250,6934250,7,259.4381
253333,752750,6934250,7,259.7401
253334,754250,6934250,7,260.0354
253335,755750,6934250,7,260.3459
253336,757250,6934250,7,260.6763
253337,758750,6934250,7,261.0285
253338,760250,6934250,7,261.4034
253339,761750,6934250,7,261.8023
253340,763250,6934250,7,262.2269
253341,764750,6934250,7,262.6795
253342,766250,6934250,7,263.1622
253343,767750,6934250,7,263.677
253344,769250,6934250,7,264.2254
253345,770750,6934250,7,264.8087
253346,772250,6934250,7,265.4278
253347,773750,6934250,7,266.0831
253348,775250,6934250,7,266.775
253349,776750,6934250,7,267.503
253350,778250,6934250,7,268.266
253351,779750,6934250,7,269.0619
253352,781250,6934250,7,269.8876
253353,782750,6934250,7,270.7386
253354,784250,6934250,7,271.6091
253355,785750,6934250,7,272.4921
253356,787250,6934250,7,273.3795
253357,788750,6934250,7,274.2629
253358,790250,6934250,7,275.1302
253359,791750,6934250,7,275.9608
253360,793250,6934250,7,276.7388
253361,794750,6934250,7,277.4602
253362,796250,6934250,7,278.1215
253363,797750,6934250,7,278.7207
253364,799250,6934250,7,279.2573
253365,800750,6934250,7,279.7325
253366,802250,6934250,7,280.1489
253367,803750,6934250,7,280.5096
253368,805250,6934250,7,280.818
253369,806750,6934250,7,281.0772
253370,808250,6934250,7,281.2896
253371,809750,6934250,7,281.4574
253372,811250,6934250,7,281.5827
253373,812750,6934250,7,281.6694
253374,814250,6934250,7,281.724
253375,815750,6934250,7,281.7547
253376,817250,6934250,7,281.7667
253377,818750,6934250,7,281.7627
253378,820250,6934250,7,281.746
253379,821750,6934250,7,281.7204
253380,823250,6934250,7,281.6877
253381,824750,6934250,7,281.649
253382,826250,6934250,7,281.6108
253383,827750,6934250,7,281.5632
253384,829250,6934250,7,281.505
253385,830750,6934250,7,281.4412
253386,832250,6934250,7,281.3905
253387,833750,6934250,7,281.3823
253388,835250,6934250,7,281.3932
253389,836750,6934250,7,281.4139
253390,838250,6934250,7,281.4542
253391,839750,6934250,7,281.5135
253392,841250,6934250,7,281.593
253393,842750,6934250,7,281.6756
253394,844250,6934250,7,281.7004
253395,845750,6934250,7,281.4903
253396,847250,6934250,7,280.516
253397,848750,6934250,7,277.0201
253398,850250,6934250,7,264.3018
253399,851750,6934250,7,278.5407
253400,853250,6934250,7,283.6815
253401,854750,6934250,7,286.2441
253402,856250,6934250,7,287.9819
253403,857750,6934250,7,289.4324
253404,859250,6934250,7,290.7736
253405,860750,6934250,7,292.0598
253406,862250,6934250,7,293.3005
253407,863750,6934250,7,294.4895
253408,865250,6934250,7,295.6142
253409,866750,6934250,7,296.6507
253410,868250,6934250,7,297.549
253411,869750,6934250,7,298.213
253412,871250,6934250,7,298.4841
253413,872750,6934250,7,298.354
253414,874250,6934250,7,300.2196
253415,875750,6934250,7,301.6262
253416,877250,6934250,7,302.648
253417,878750,6934250,7,303.3999
253418,880250,6934250,7,303.8229
253419,881750,6934250,7,304.0955
253420,883250,6934250,7,306.9641
253421,884750,6934250,7,310.1912
253422,886250,6934250,7,314.4275
253423,887750,6934250,7,321.3939
253424,889250,6934250,7,330.5768
253425,890750,6934250,7,340.9606
253426,892250,6934250,7,350.8167
253427,893750,6934250,7,358.5023
253428,895250,6934250,7,363.8106
253429,896750,6934250,7,375.1319
253430,898250,6934250,7,382.8459
253431,899750,6934250,7,389.8073
253432,901250,6934250,7,403.9875
253433,551750,6932750,7,232.7884
253434,553250,6932750,7,232.8222
253435,554750,6932750,7,232.8493
253436,556250,6932750,7,232.8717
253437,557750,6932750,7,232.8919
253438,559250,6932750,7,232.9133
253439,560750,6932750,7,232.9399
253440,562250,6932750,7,232.9777
253441,563750,6932750,7,233.0341
253442,565250,6932750,7,233.119
253443,566750,6932750,7,233.2444
253444,568250,6932750,7,233.425
253445,569750,6932750,7,233.6779
253446,571250,6932750,7,234.0218
253447,572750,6932750,7,234.476
253448,574250,6932750,7,235.0593
253449,575750,6932750,7,235.7884
253450,577250,6932750,7,236.6772
253451,578750,6932750,7,237.736
253452,580250,6932750,7,238.9707
253453,581750,6932750,7,240.382
253454,583250,6932750,7,241.9654
253455,584750,6932750,7,243.7118
253456,586250,6932750,7,245.6052
253457,587750,6932750,7,247.6189
253458,589250,6932750,7,249.716
253459,590750,6932750,7,251.8523
253460,592250,6932750,7,253.9799
253461,593750,6932750,7,256.0514
253462,595250,6932750,7,258.0226
253463,596750,6932750,7,259.8551
253464,598250,6932750,7,261.5189
253465,599750,6932750,7,262.9939
253466,601250,6932750,7,264.2696
253467,602750,6932750,7,265.3441
253468,604250,6932750,7,266.2212
253469,605750,6932750,7,266.9087
253470,607250,6932750,7,267.4161
253471,608750,6932750,7,267.7543
253472,610250,6932750,7,267.9345
253473,611750,6932750,7,267.9675
253474,613250,6932750,7,267.8633
253475,614750,6932750,7,267.6304
253476,616250,6932750,7,267.2768
253477,617750,6932750,7,266.8098
253478,619250,6932750,7,266.2366
253479,620750,6932750,7,265.5657
253480,622250,6932750,7,264.8065
253481,623750,6932750,7,263.9704
253482,625250,6932750,7,263.0704
253483,626750,6932750,7,262.1202
253484,628250,6932750,7,261.1363
253485,629750,6932750,7,260.1401
253486,631250,6932750,7,259.1572
253487,632750,6932750,7,258.2172
253488,634250,6932750,7,257.3524
253489,635750,6932750,7,256.5942
253490,637250,6932750,7,255.9693
253491,638750,6932750,7,255.4934
253492,640250,6932750,7,255.1698
253493,641750,6932750,7,254.9921
253494,643250,6932750,7,254.9496
253495,644750,6932750,7,255.0298
253496,646250,6932750,7,255.2203
253497,647750,6932750,7,255.5081
253498,649250,6932750,7,255.8785
253499,650750,6932750,7,256.3158
253500,652250,6932750,7,256.8033
253501,653750,6932750,7,257.3243
253502,655250,6932750,7,257.8637
253503,656750,6932750,7,258.4077
253504,658250,6932750,7,258.9447
253505,659750,6932750,7,259.4652
253506,661250,6932750,7,259.9612
253507,662750,6932750,7,260.4271
253508,664250,6932750,7,260.8585
253509,665750,6932750,7,261.2526
253510,667250,6932750,7,261.6078
253511,668750,6932750,7,261.9239
253512,670250,6932750,7,262.2012
253513,671750,6932750,7,262.4411
253514,673250,6932750,7,262.6452
253515,674750,6932750,7,262.8152
253516,676250,6932750,7,262.9526
253517,677750,6932750,7,263.0598
253518,679250,6932750,7,263.1392
253519,680750,6932750,7,263.1938
253520,682250,6932750,7,263.227
253521,683750,6932750,7,263.2421
253522,685250,6932750,7,263.2441
253523,686750,6932750,7,263.2399
253524,688250,6932750,7,263.231
253525,689750,6932750,7,263.2165
253526,691250,6932750,7,263.1931
253527,692750,6932750,7,263.1627
253528,694250,6932750,7,263.1229
253529,695750,6932750,7,263.079
253530,697250,6932750,7,263.0325
253531,698750,6932750,7,262.9612
253532,700250,6932750,7,262.8729
253533,701750,6932750,7,262.7721
253534,703250,6932750,7,262.6518
253535,704750,6932750,7,262.506
253536,706250,6932750,7,262.3414
253537,707750,6932750,7,262.1621
253538,709250,6932750,7,261.9699
253539,710750,6932750,7,261.7664
253540,712250,6932750,7,261.5447
253541,713750,6932750,7,261.2879
253542,715250,6932750,7,260.9827
253543,716750,6932750,7,260.6326
253544,718250,6932750,7,260.2412
253545,719750,6932750,7,259.8161
253546,721250,6932750,7,259.367
253547,722750,6932750,7,258.9069
253548,724250,6932750,7,258.4481
253549,725750,6932750,7,258.0036
253550,727250,6932750,7,257.5881
253551,728750,6932750,7,257.2111
253552,730250,6932750,7,256.8805
253553,731750,6932750,7,256.6128
253554,733250,6932750,7,256.4389
253555,734750,6932750,7,256.3509
253556,736250,6932750,7,256.3332
253557,737750,6932750,7,256.3684
253558,739250,6932750,7,256.4356
253559,740750,6932750,7,256.5141
253560,742250,6932750,7,256.5872
253561,743750,6932750,7,256.6663
253562,745250,6932750,7,257.024
253563,746750,6932750,7,257.3898
253564,748250,6932750,7,257.725
253565,749750,6932750,7,258.0369
253566,751250,6932750,7,258.3326
253567,752750,6932750,7,258.6161
253568,754250,6932750,7,258.9025
253569,755750,6932750,7,259.2059
253570,757250,6932750,7,259.5296
253571,758750,6932750,7,259.8758
253572,760250,6932750,7,260.2463
253573,761750,6932750,7,260.6429
253574,763250,6932750,7,261.0675
253575,764750,6932750,7,261.5223
253576,766250,6932750,7,262.0095
253577,767750,6932750,7,262.5308
253578,769250,6932750,7,263.0878
253579,770750,6932750,7,263.6814
253580,772250,6932750,7,264.3123
253581,773750,6932750,7,264.9811
253582,775250,6932750,7,265.6877
253583,776750,6932750,7,266.4315
253584,778250,6932750,7,267.2116
253585,779750,6932750,7,268.0258
253586,781250,6932750,7,268.8709
253587,782750,6932750,7,269.7423
253588,784250,6932750,7,270.6344
253589,785750,6932750,7,271.5403
253590,787250,6932750,7,272.4522
253591,788750,6932750,7,273.3618
253592,790250,6932750,7,274.2557
253593,791750,6932750,7,275.1128
253594,793250,6932750,7,275.9178
253595,794750,6932750,7,276.6671
253596,796250,6932750,7,277.3575
253597,797750,6932750,7,277.9869
253598,799250,6932750,7,278.5546
253599,800750,6932750,7,279.0615
253600,802250,6932750,7,279.5102
253601,803750,6932750,7,279.9035
253602,805250,6932750,7,280.2446
253603,806750,6932750,7,280.5365
253604,808250,6932750,7,280.7809
253605,809750,6932750,7,280.9793
253606,811250,6932750,7,281.1329
253607,812750,6932750,7,281.2453
253608,814250,6932750,7,281.3228
253609,815750,6932750,7,281.3734
253610,817250,6932750,7,281.4005
253611,818750,6932750,7,281.4057
253612,820250,6932750,7,281.3913
253613,821750,6932750,7,281.3639
253614,823250,6932750,7,281.3246
253615,824750,6932750,7,281.2671
253616,826250,6932750,7,281.2257
253617,827750,6932750,7,281.1573
253618,829250,6932750,7,281.0616
253619,830750,6932750,7,280.9416
253620,832250,6932750,7,280.836
253621,833750,6932750,7,280.8671
253622,835250,6932750,7,280.9166
253623,836750,6932750,7,280.9528
253624,838250,6932750,7,281.0055
253625,839750,6932750,7,281.0668
253626,841250,6932750,7,281.1451
253627,842750,6932750,7,281.2299
253628,844250,6932750,7,281.2775
253629,845750,6932750,7,281.1771
253630,847250,6932750,7,280.6798
253631,848750,6932750,7,279.3439
253632,850250,6932750,7,277.1432
253633,851750,6932750,7,280.8167
253634,853250,6932750,7,283.6495
253635,854750,6932750,7,285.6039
253636,856250,6932750,7,287.1191
253637,857750,6932750,7,288.449
253638,859250,6932750,7,289.7036
253639,860750,6932750,7,290.9184
253640,862250,6932750,7,292.0955
253641,863750,6932750,7,293.224
253642,865250,6932750,7,294.2864
253643,866750,6932750,7,295.2535
253644,868250,6932750,7,296.0601
253645,869750,6932750,7,296.5089
253646,871250,6932750,7,295.9137
253647,872750,6932750,7,291.6053
253648,874250,6932750,7,297.6934
253649,875750,6932750,7,299.9657
253650,877250,6932750,7,301.2314
253651,878750,6932750,7,302.1956
253652,880250,6932750,7,303.0556
253653,881750,6932750,7,304.0858
253654,883250,6932750,7,306.0228
253655,884750,6932750,7,308.8232
253656,886250,6932750,7,314.2357
253657,887750,6932750,7,321.6197
253658,889250,6932750,7,332.1995
253659,890750,6932750,7,344.0761
253660,892250,6932750,7,355.2647
253661,893750,6932750,7,361.2335
253662,895250,6932750,7,366.6668
253663,896750,6932750,7,373.6264
253664,898250,6932750,7,381.0484
253665,899750,6932750,7,388.4155
253666,901250,6932750,7,399.9759
253667,551750,6931250,7,231.8089
253668,553250,6931250,7,231.8401
253669,554750,6931250,7,231.8655
253670,556250,6931250,7,231.8868
253671,557750,6931250,7,231.9062
253672,559250,6931250,7,231.9265
253673,560750,6931250,7,231.9513
253674,562250,6931250,7,231.9857
253675,563750,6931250,7,232.0362
253676,565250,6931250,7,232.1114
253677,566750,6931250,7,232.222
253678,568250,6931250,7,232.3809
253679,569750,6931250,7,232.6033
253680,571250,6931250,7,232.9061
253681,572750,6931250,7,233.3068
253682,574250,6931250,7,233.823
253683,575750,6931250,7,234.471
253684,577250,6931250,7,235.2653
253685,578750,6931250,7,236.2176
253686,580250,6931250,7,237.3363
253687,581750,6931250,7,238.6255
253688,583250,6931250,7,240.0848
253689,584750,6931250,7,241.7092
253690,586250,6931250,7,243.4876
253691,587750,6931250,7,245.3995
253692,589250,6931250,7,247.414
253693,590750,6931250,7,249.4919
253694,592250,6931250,7,251.5887
253695,593750,6931250,7,253.6584
253696,595250,6931250,7,255.6559
253697,596750,6931250,7,257.5396
253698,598250,6931250,7,259.2739
253699,599750,6931250,7,260.8322
253700,601250,6931250,7,262.1974
253701,602750,6931250,7,263.3611
253702,604250,6931250,7,264.3224
253703,605750,6931250,7,265.0851
253704,607250,6931250,7,265.6564
253705,608750,6931250,7,266.0453
253706,610250,6931250,7,266.2622
253707,611750,6931250,7,266.3179
253708,613250,6931250,7,266.2229
253709,614750,6931250,7,265.9872
253710,616250,6931250,7,265.6203
253711,617750,6931250,7,265.1312
253712,619250,6931250,7,264.5294
253713,620750,6931250,7,263.8252
253714,622250,6931250,7,263.0301
253715,623750,6931250,7,262.1574
253716,625250,6931250,7,261.2222
253717,626750,6931250,7,260.2384
253718,628250,6931250,7,259.2235
253719,629750,6931250,7,258.1996
253720,631250,6931250,7,257.1938
253721,632750,6931250,7,256.2379
253722,634250,6931250,7,255.3683
253723,635750,6931250,7,254.6221
253724,637250,6931250,7,254.0309
253725,638750,6931250,7,253.6102
253726,640250,6931250,7,253.3545
253727,641750,6931250,7,253.2459
253728,643250,6931250,7,253.2652
253729,644750,6931250,7,253.3965
253730,646250,6931250,7,253.6275
253731,647750,6931250,7,253.9471
253732,649250,6931250,7,254.3439
253733,650750,6931250,7,254.8042
253734,652250,6931250,7,255.3128
253735,653750,6931250,7,255.8546
253736,655250,6931250,7,256.4153
253737,656750,6931250,7,256.9821
253738,658250,6931250,7,257.5442
253739,659750,6931250,7,258.0921
253740,661250,6931250,7,258.6183
253741,662750,6931250,7,259.1167
253742,664250,6931250,7,259.5827
253743,665750,6931250,7,260.013
253744,667250,6931250,7,260.4056
253745,668750,6931250,7,260.7598
253746,670250,6931250,7,261.0758
253747,671750,6931250,7,261.3548
253748,673250,6931250,7,261.5987
253749,674750,6931250,7,261.8098
253750,676250,6931250,7,261.9896
253751,677750,6931250,7,262.1401
253752,679250,6931250,7,262.2596
253753,680750,6931250,7,262.35
253754,682250,6931250,7,262.4147
253755,683750,6931250,7,262.4569
253756,685250,6931250,7,262.4812
253757,686750,6931250,7,262.4923
253758,688250,6931250,7,262.4925
253759,689750,6931250,7,262.4824
253760,691250,6931250,7,262.4625
253761,692750,6931250,7,262.4342
253762,694250,6931250,7,262.398
253763,695750,6931250,7,262.3534
253764,697250,6931250,7,262.2984
253765,698750,6931250,7,262.2216
253766,700250,6931250,7,262.1282
253767,701750,6931250,7,262.0235
253768,703250,6931250,7,261.9027
253769,704750,6931250,7,261.7592
253770,706250,6931250,7,261.5919
253771,707750,6931250,7,261.415
253772,709250,6931250,7,261.22
253773,710750,6931250,7,261.0106
253774,712250,6931250,7,260.7803
253775,713750,6931250,7,260.5136
253776,715250,6931250,7,260.1991
253777,716750,6931250,7,259.8365
253778,718250,6931250,7,259.4307
253779,719750,6931250,7,258.9892
253780,721250,6931250,7,258.5222
253781,722750,6931250,7,258.0429
253782,724250,6931250,7,257.5621
253783,725750,6931250,7,257.0942
253784,727250,6931250,7,256.6625
253785,728750,6931250,7,256.2695
253786,730250,6931250,7,255.9199
253787,731750,6931250,7,255.6327
253788,733250,6931250,7,255.4415
253789,734750,6931250,7,255.337
253790,736250,6931250,7,255.3043
253791,737750,6931250,7,255.3285
253792,739250,6931250,7,255.3934
253793,740750,6931250,7,255.4856
253794,742250,6931250,7,255.6011
253795,743750,6931250,7,255.7557
253796,745250,6931250,7,256.0151
253797,746750,6931250,7,256.3152
253798,748250,6931250,7,256.6167
253799,749750,6931250,7,256.9083
253800,751250,6931250,7,257.1879
253801,752750,6931250,7,257.4568
253802,754250,6931250,7,257.7394
253803,755750,6931250,7,258.038
253804,757250,6931250,7,258.3564
253805,758750,6931250,7,258.6976
253806,760250,6931250,7,259.0642
253807,761750,6931250,7,259.4584
253808,763250,6931250,7,259.8827
253809,764750,6931250,7,260.3394
253810,766250,6931250,7,260.8305
253811,767750,6931250,7,261.3578
253812,769250,6931250,7,261.9225
253813,770750,6931250,7,262.5254
253814,772250,6931250,7,263.1672
253815,773750,6931250,7,263.848
253816,775250,6931250,7,264.5677
253817,776750,6931250,7,265.3254
253818,778250,6931250,7,266.1201
253819,779750,6931250,7,266.9498
253820,781250,6931250,7,267.811
253821,782750,6931250,7,268.6995
253822,784250,6931250,7,269.6095
253823,785750,6931250,7,270.5343
253824,787250,6931250,7,271.4666
253825,788750,6931250,7,272.3984
253826,790250,6931250,7,273.3148
253827,791750,6931250,7,274.194
253828,793250,6931250,7,275.0217
253829,794750,6931250,7,275.7947
253830,796250,6931250,7,276.51
253831,797750,6931250,7,277.1655
253832,799250,6931250,7,277.7604
253833,800750,6931250,7,278.2956
253834,802250,6931250,7,278.7733
253835,803750,6931250,7,279.1967
253836,805250,6931250,7,279.569
253837,806750,6931250,7,279.8931
253838,808250,6931250,7,280.171
253839,809750,6931250,7,280.4038
253840,811250,6931250,7,280.5916
253841,812750,6931250,7,280.7363
253842,814250,6931250,7,280.843
253843,815750,6931250,7,280.9181
253844,817250,6931250,7,280.9656
253845,818750,6931250,7,280.9809
253846,820250,6931250,7,280.9688
253847,821750,6931250,7,280.9432
253848,823250,6931250,7,280.9067
253849,824750,6931250,7,280.8555
253850,826250,6931250,7,280.7916
253851,827750,6931250,7,280.6959
253852,829250,6931250,7,280.546
253853,830750,6931250,7,280.3102
253854,832250,6931250,7,280.0072
253855,833750,6931250,7,280.2289
253856,835250,6931250,7,280.3889
253857,836750,6931250,7,280.4784
253858,838250,6931250,7,280.5454
253859,839750,6931250,7,280.6183
253860,841250,6931250,7,280.7091
253861,842750,6931250,7,280.8172
253862,844250,6931250,7,280.9245
253863,845750,6931250,7,280.9875
253864,847250,6931250,7,280.9365
253865,848750,6931250,7,280.7389
253866,850250,6931250,7,280.705
253867,851750,6931250,7,282.1412
253868,853250,6931250,7,283.7265
253869,854750,6931250,7,285.1337
253870,856250,6931250,7,286.3975
253871,857750,6931250,7,287.5904
253872,859250,6931250,7,288.7533
253873,860750,6931250,7,289.8967
253874,862250,6931250,7,291.0129
253875,863750,6931250,7,292.0863
253876,865250,6931250,7,293.0978
253877,866750,6931250,7,294.0225
253878,868250,6931250,7,294.8162
253879,869750,6931250,7,295.3824
253880,871250,6931250,7,295.5304
253881,872750,6931250,7,295.2091
253882,874250,6931250,7,297.2217
253883,875750,6931250,7,298.7542
253884,877250,6931250,7,299.9009
253885,878750,6931250,7,300.8885
253886,880250,6931250,7,301.8731
253887,881750,6931250,7,302.9984
253888,883250,6931250,7,304.3836
253889,884750,6931250,7,305.2421
253890,886250,6931250,7,313.3836
253891,887750,6931250,7,321.6579
253892,889250,6931250,7,333.0332
253893,890750,6931250,7,348.7172
253894,892250,6931250,7,357.4397
253895,893750,6931250,7,362.4248
253896,895250,6931250,7,364.5398
253897,896750,6931250,7,367.3073
253898,898250,6931250,7,373.8728
253899,899750,6931250,7,379.5666
253900,551750,6929750,7,230.8897
253901,553250,6929750,7,230.919
253902,554750,6929750,7,230.9432
253903,556250,6929750,7,230.9637
253904,557750,6929750,7,230.9825
253905,559250,6929750,7,231.002
253906,560750,6929750,7,231.0254
253907,562250,6929750,7,231.0568
253908,563750,6929750,7,231.1022
253909,565250,6929750,7,231.1687
253910,566750,6929750,7,231.2659
253911,568250,6929750,7,231.4051
253912,569750,6929750,7,231.5997
253913,571250,6929750,7,231.8647
253914,572750,6929750,7,232.2162
253915,574250,6929750,7,232.6703
253916,575750,6929750,7,233.2425
253917,577250,6929750,7,233.9472
253918,578750,6929750,7,234.7969
253919,580250,6929750,7,235.8017
253920,581750,6929750,7,236.9682
253921,583250,6929750,7,238.2994
253922,584750,6929750,7,239.7944
253923,586250,6929750,7,241.4464
253924,587750,6929750,7,243.2401
253925,589250,6929750,7,245.1508
253926,590750,6929750,7,247.145
253927,592250,6929750,7,249.1827
253928,593750,6929750,7,251.2211
253929,595250,6929750,7,253.2161
253930,596750,6929750,7,255.1246
253931,598250,6929750,7,256.907
253932,599750,6929750,7,258.5312
253933,601250,6929750,7,259.9737
253934,602750,6929750,7,261.2195
253935,604250,6929750,7,262.2617
253936,605750,6929750,7,263.0998
253937,607250,6929750,7,263.7375
253938,608750,6929750,7,264.1817
253939,610250,6929750,7,264.4415
253940,611750,6929750,7,264.5272
253941,613250,6929750,7,264.45
253942,614750,6929750,7,264.2209
253943,616250,6929750,7,263.8508
253944,617750,6929750,7,263.351
253945,619250,6929750,7,262.7329
253946,620750,6929750,7,262.0086
253947,622250,6929750,7,261.1915
253948,623750,6929750,7,260.2962
253949,625250,6929750,7,259.338
253950,626750,6929750,7,258.3318
253951,628250,6929750,7,257.2951
253952,629750,6929750,7,256.2495
253953,631250,6929750,7,255.2221
253954,632750,6929750,7,254.2463
253955,634250,6929750,7,253.3638
253956,635750,6929750,7,252.6226
253957,637250,6929750,7,252.0674
253958,638750,6929750,7,251.7186
253959,640250,6929750,7,251.5531
253960,641750,6929750,7,251.5327
253961,643250,6929750,7,251.6257
253962,644750,6929750,7,251.8123
253963,646250,6929750,7,252.0823
253964,647750,6929750,7,252.4293
253965,649250,6929750,7,252.8463
253966,650750,6929750,7,253.322
253967,652250,6929750,7,253.8429
253968,653750,6929750,7,254.3949
253969,655250,6929750,7,254.9651
253970,656750,6929750,7,255.5421
253971,658250,6929750,7,256.1157
253972,659750,6929750,7,256.6776
253973,661250,6929750,7,257.2207
253974,662750,6929750,7,257.7391
253975,664250,6929750,7,258.2282
253976,665750,6929750,7,258.6847
253977,667250,6929750,7,259.1062
253978,668750,6929750,7,259.4915
253979,670250,6929750,7,259.8404
253980,671750,6929750,7,260.1536
253981,673250,6929750,7,260.4326
253982,674750,6929750,7,260.6799
253983,676250,6929750,7,260.8957
253984,677750,6929750,7,261.093
253985,679250,6929750,7,261.2541
253986,680750,6929750,7,261.3819
253987,682250,6929750,7,261.4793
253988,683750,6929750,7,261.5496
253989,685250,6929750,7,261.5968
253990,686750,6929750,7,261.6245
253991,688250,6929750,7,261.6348
253992,689750,6929750,7,261.6296
253993,691250,6929750,7,261.6113
253994,692750,6929750,7,261.5827
253995,694250,6929750,7,261.5442
253996,695750,6929750,7,261.4918
253997,697250,6929750,7,261.4228
253998,698750,6929750,7,261.3409
253999,700250,6929750,7,261.2511
254000,701750,6929750,7,261.1521
254001,703250,6929750,7,261.0397
254002,704750,6929750,7,260.907
254003,706250,6929750,7,260.7497
254004,707750,6929750,7,260.5699
254005,709250,6929750,7,260.3734
254006,710750,6929750,7,260.1624
254007,712250,6929750,7,259.9277
254008,713750,6929750,7,259.6538
254009,715250,6929750,7,259.3308
254010,716750,6929750,7,258.958
254011,718250,6929750,7,258.5406
254012,719750,6929750,7,258.0857
254013,721250,6929750,7,257.602
254014,722750,6929750,7,257.1055
254015,724250,6929750,7,256.6011
254016,725750,6929750,7,256.1017
254017,727250,6929750,7,255.6683
254018,728750,6929750,7,255.2703
254019,730250,6929750,7,254.9098
254020,731750,6929750,7,254.6114
254021,733250,6929750,7,254.4094
254022,734750,6929750,7,254.292
254023,736250,6929750,7,254.2448
254024,737750,6929750,7,254.2555
254025,739250,6929750,7,254.3121
254026,740750,6929750,7,254.4051
254027,742250,6929750,7,254.5312
254028,743750,6929750,7,254.6971
254029,745250,6929750,7,254.9196
254030,746750,6929750,7,255.1821
254031,748250,6929750,7,255.4592
254032,749750,6929750,7,255.7351
254033,751250,6929750,7,256.0002
254034,752750,6929750,7,256.2673
254035,754250,6929750,7,256.5475
254036,755750,6929750,7,256.8431
254037,757250,6929750,7,257.1579
254038,758750,6929750,7,257.4953
254039,760250,6929750,7,257.8585
254040,761750,6929750,7,258.2508
254041,763250,6929750,7,258.6748
254042,764750,6929750,7,259.1331
254043,766250,6929750,7,259.628
254044,767750,6929750,7,260.1609
254045,769250,6929750,7,260.7328
254046,770750,6929750,7,261.3446
254047,772250,6929750,7,261.9964
254048,773750,6929750,7,262.6882
254049,775250,6929750,7,263.4194
254050,776750,6929750,7,264.1892
254051,778250,6929750,7,264.9962
254052,779750,6929750,7,265.8383
254053,781250,6929750,7,266.7125
254054,782750,6929750,7,267.6143
254055,784250,6929750,7,268.5381
254056,785750,6929750,7,269.4774
254057,787250,6929750,7,270.4251
254058,788750,6929750,7,271.3741
254059,790250,6929750,7,272.3084
254060,791750,6929750,7,273.205
254061,793250,6929750,7,274.0504
254062,794750,6929750,7,274.8418
254063,796250,6929750,7,275.5768
254064,797750,6929750,7,276.2532
254065,799250,6929750,7,276.8705
254066,800750,6929750,7,277.4292
254067,802250,6929750,7,277.9316
254068,803750,6929750,7,278.3809
254069,805250,6929750,7,278.7808
254070,806750,6929750,7,279.1345
254071,808250,6929750,7,279.4445
254072,809750,6929750,7,279.7124
254073,811250,6929750,7,279.9377
254074,812750,6929750,7,280.1195
254075,814250,6929750,7,280.2591
254076,815750,6929750,7,280.362
254077,817250,6929750,7,280.4299
254078,818750,6929750,7,280.453
