ILAY,INODE,ICOL,IROW,X,Y,stage_m,cond_m2_per_day,rbot_m
7,231686,86,234,679250,7094750,384.99,5000.0,384.99
7,231687,87,234,680750,7094750,387.66,5000.0,387.66
7,231688,89,234,683750,7094750,392.75,5000.0,392.75
7,231689,90,234,685250,7094750,379.2,5000.0,379.2
7,231690,91,234,686750,7094750,380.13,5000.0,380.13
7,231691,92,234,688250,7094750,394.58,5000.0,394.58
7,231692,93,234,689750,7094750,385.09,5000.0,385.09
7,231693,94,234,691250,7094750,386.98,5000.0,386.98
7,231694,95,234,692750,7094750,396.5,5000.0,396.5
7,231695,96,234,694250,7094750,402.14,5000.0,402.14
7,231696,97,234,695750,7094750,414.0,5000.0,414.0
7,231697,98,234,697250,7094750,430.44,5000.0,430.44
7,231698,99,234,698750,7094750,436.89,5000.0,436.89
7,231699,117,234,725750,7094750,342.64,5000.0,342.64
7,231700,118,234,727250,7094750,350.13,5000.0,350.13
7,231701,119,234,728750,7094750,355.98,5000.0,355.98
7,231702,120,234,730250,7094750,351.65,5000.0,351.65
7,231703,121,234,731750,7094750,344.4,5000.0,344.4
7,231704,122,234,733250,7094750,330.93,5000.0,330.93
7,231705,123,234,734750,7094750,328.18,5000.0,328.18
7,231706,125,234,737750,7094750,319.29,5000.0,319.29
7,231707,126,234,739250,7094750,322.92,5000.0,322.92
7,231708,127,234,740750,7094750,329.88,5000.0,329.88
7,231709,128,234,742250,7094750,312.4,5000.0,312.4
7,231710,129,234,743750,7094750,314.84,5000.0,314.84
7,231711,130,234,745250,7094750,340.91,5000.0,340.91
7,231712,131,234,746750,7094750,350.33,5000.0,350.33
7,231713,132,234,748250,7094750,328.83,5000.0,328.83
7,231714,133,234,749750,7094750,317.19,5000.0,317.19
7,231715,134,234,751250,7094750,322.4,5000.0,322.4
7,231716,135,234,752750,7094750,327.47,5000.0,327.47
7,231717,136,234,754250,7094750,307.41,5000.0,307.41
7,231718,137,234,755750,7094750,291.3,5000.0,291.3
7,231719,138,234,757250,7094750,288.32,5000.0,288.32
7,231728,147,234,770750,7094750,300.97,5000.0,300.97
7,231729,148,234,772250,7094750,301.78,5000.0,301.78
7,231730,149,234,773750,7094750,292.54,5000.0,292.54
7,231731,150,234,775250,7094750,298.36,5000.0,298.36
7,231732,151,234,776750,7094750,284.52,5000.0,284.52
7,231733,152,234,778250,7094750,277.4,5000.0,277.4
7,231734,153,234,779750,7094750,274.71,5000.0,274.71
7,231735,154,234,781250,7094750,276.52,5000.0,276.52
7,231736,155,234,782750,7094750,274.47,5000.0,274.47
7,231737,158,234,787250,7094750,303.37,5000.0,303.37
7,231738,159,234,788750,7094750,314.4,5000.0,314.4
7,231739,160,234,790250,7094750,322.58,5000.0,322.58
7,231740,162,234,793250,7094750,318.26,5000.0,318.26
7,231808,68,235,652250,7093250,358.06,5000.0,358.06
7,231809,69,235,653750,7093250,356.33,5000.0,356.33
7,231815,75,235,662750,7093250,370.72,5000.0,370.72
7,231817,77,235,665750,7093250,367.04,5000.0,367.04
7,231818,78,235,667250,7093250,364.89,5000.0,364.89
7,231819,79,235,668750,7093250,367.76,5000.0,367.76
7,231820,80,235,670250,7093250,360.54,5000.0,360.54
7,231821,81,235,671750,7093250,350.65,5000.0,350.65
7,231822,82,235,673250,7093250,363.81,5000.0,363.81
7,231823,83,235,674750,7093250,363.93,5000.0,363.93
7,231824,84,235,676250,7093250,361.38,5000.0,361.38
7,231825,85,235,677750,7093250,368.32,5000.0,368.32
7,231826,86,235,679250,7093250,388.8,5000.0,388.8
7,231827,87,235,680750,7093250,368.44,5000.0,368.44
7,231828,88,235,682250,7093250,372.05,5000.0,372.05
7,231829,89,235,683750,7093250,386.36,5000.0,386.36
7,231830,90,235,685250,7093250,371.41,5000.0,371.41
7,231831,91,235,686750,7093250,370.99,5000.0,370.99
7,231832,92,235,688250,7093250,374.24,5000.0,374.24
7,231833,93,235,689750,7093250,380.91,5000.0,380.91
7,231840,100,235,700250,7093250,424.35,5000.0,424.35
7,231841,117,235,725750,7093250,341.03,5000.0,341.03
7,231843,119,235,728750,7093250,356.33,5000.0,356.33
7,231844,120,235,730250,7093250,350.94,5000.0,350.94
7,231845,121,235,731750,7093250,341.61,5000.0,341.61
7,231846,122,235,733250,7093250,332.18,5000.0,332.18
7,231847,123,235,734750,7093250,320.5,5000.0,320.5
7,231848,124,235,736250,7093250,311.81,5000.0,311.81
7,231849,125,235,737750,7093250,319.18,5000.0,319.18
7,231850,126,235,739250,7093250,334.11,5000.0,334.11
7,231851,127,235,740750,7093250,336.78,5000.0,336.78
7,231852,128,235,742250,7093250,326.48,5000.0,326.48
7,231853,129,235,743750,7093250,318.56,5000.0,318.56
7,231858,134,235,751250,7093250,335.92,5000.0,335.92
7,231860,136,235,754250,7093250,297.09,5000.0,297.09
7,231861,137,235,755750,7093250,294.67,5000.0,294.67
7,231872,148,235,772250,7093250,306.37,5000.0,306.37
7,231873,149,235,773750,7093250,303.37,5000.0,303.37
7,231874,150,235,775250,7093250,295.83,5000.0,295.83
7,231875,151,235,776750,7093250,286.29,5000.0,286.29
7,231876,152,235,778250,7093250,282.53,5000.0,282.53
7,231877,153,235,779750,7093250,286.49,5000.0,286.49
7,231878,154,235,781250,7093250,283.42,5000.0,283.42
7,231879,155,235,782750,7093250,282.9,5000.0,282.9
7,231880,158,235,787250,7093250,292.3,5000.0,292.3
7,231881,159,235,788750,7093250,306.74,5000.0,306.74
7,231882,160,235,790250,7093250,319.86,5000.0,319.86
7,231883,161,235,791750,7093250,329.37,5000.0,329.37
7,231884,162,235,793250,7093250,334.07,5000.0,334.07
7,231885,163,235,794750,7093250,328.77,5000.0,328.77
7,231963,78,236,667250,7091750,360.12,5000.0,360.12
7,231964,79,236,668750,7091750,350.47,5000.0,350.47
7,231965,80,236,670250,7091750,345.55,5000.0,345.55
7,231966,81,236,671750,7091750,343.1,5000.0,343.1
7,231967,82,236,673250,7091750,349.53,5000.0,349.53
7,231968,83,236,674750,7091750,351.99,5000.0,351.99
7,231969,84,236,676250,7091750,357.03,5000.0,357.03
7,231972,87,236,680750,7091750,370.44,5000.0,370.44
7,231973,88,236,682250,7091750,359.57,5000.0,359.57
7,231974,89,236,683750,7091750,359.57,5000.0,359.57
7,231975,90,236,685250,7091750,362.39,5000.0,362.39
7,231976,91,236,686750,7091750,366.02,5000.0,366.02
7,231986,101,236,701750,7091750,405.88,5000.0,405.88
7,231987,105,236,707750,7091750,417.65,5000.0,417.65
7,231988,106,236,709250,7091750,404.14,5000.0,404.14
