RN,YEAR,PROP_ID,GIS_LAT,GIS_LNG,IN_CMA,IN_AOI,BORE_TYPE,BORE_STATUS,OGIA_P3,FM_GROUP,MainAq,FORMATION,LAYER,REL_T,SD_Prop_Dry,SD_Prop_Av,SD_Prop_Wet,SI_Prop_Dry,SI_Prop_Av,SI_Prop_Wet,SD_Bore_Dry,SD_Bore_Av,SD_Bore_Wet,SI_Bore_Dry,SI_Bore_Av,SI_Bore_Wet,BoreYld,YldAuthPCT,SHARE_ENT_EVEN,SHARE_ENT_YLD,AUTH_REFS,NOM_ENT,NSD_Bore_Wet,NSD_Bore_Av,NSD_Bore_Dry,GMA,Limitation,WU_SOURCE,Metered_Bore,Metered_Prop,Metered_Source,ClimateZone,Climate,SD_Prop,SI_Prop,NSD_Bore,SD_Bore,SI_Bore,SI_TYPE,WU_CLASS,ML_Bore,ML_Aquifer
33433,2024,41517393,-25.67258995,148.9106203,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,12.72685045,3.327456614,1.2,,,,12.72685045,3.327456614,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.327456614,,,3.327456614,0,,S&D,3.327456614,3.327456614
89869,2024,41519811,-25.07369186,149.7335486,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,22.80198458,20.31076156,17.81953853,,,,7.600661527,6.770253853,5.939846178,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,20.31076156,,,6.770253853,0,,S&D,6.770253853,6.770253853
205194,2024,41520172,-25.94910914,149.3507361,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.987952297,11.11959968,1.35,1.2,143.06175,55.46672253,22.45247253,1.010872698,0.122727273,0.109090909,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,55.46672253,,0.122727273,0,Cattle,S&D,0.122727273,0.121248691
57324,2024,41522268,-25.03759937,149.673823,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.991827057,27.93254367,24.3766115,22.94938693,,,,1.995181691,1.741186536,1.639241924,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,24.3766115,,,1.741186536,0,,S&D,1.741186536,1.726955917
170141,2024,41522268,-25.03881271,149.6692745,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,27.93254367,24.3766115,22.94938693,,,,1.995181691,1.741186536,1.639241924,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,24.3766115,,,1.741186536,0,,S&D,1.741186536,1.741186536
48929,2024,41522933,-25.97369859,150.2872097,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.8,11.85131105,6.996169666,1.2,,,,3.950437018,2.332056555,0.4,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.996169666,,,2.332056555,0,,S&D,2.332056555,1.865645244
58627,2024,41522933,-25.96508754,150.3274866,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.8,11.85131105,6.996169666,1.2,,,,3.950437018,2.332056555,0.4,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.996169666,,,2.332056555,0,,S&D,2.332056555,1.865645244
58637,2024,41522933,-25.93730967,150.3038757,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.8,11.85131105,6.996169666,1.2,,,,3.950437018,2.332056555,0.4,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.996169666,,,2.332056555,0,,S&D,2.332056555,1.865645244
38658,2024,41525260,-25.7173821,150.2409862,Y,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,2.694939557,2.544939557,2.394939557,,,,0.384991365,0.363562794,0.342134222,0,0,0,334.1910973,11.94523872,81,38.70257345,38658S,324,30.96205876,34.83231611,38.70257345,,,Entitlement,,Y,,Zone5,Wet,2.544939557,,30.96205876,0.363562794,0,,Metered Prop,0,0
62077,2024,41525260,-25.7257234,150.231271,Y,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,2.694939557,2.544939557,2.394939557,,,,0.384991365,0.363562794,0.342134222,0,0,0,489.43872,17.49436893,81,56.68175533,38658S,324,45.34540427,51.0135798,56.68175533,,,Entitlement,,Y,,Zone5,Wet,2.544939557,,45.34540427,0.363562794,0,,Metered Prop,0,0
67229,2024,41525260,-25.7164007,150.2390726,Y,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,2.694939557,2.544939557,2.394939557,,,,0.384991365,0.363562794,0.342134222,0,0,0,334.1910973,11.94523872,81,38.70257345,38658S,324,30.96205876,34.83231611,38.70257345,,,Entitlement,,Y,,Zone5,Wet,2.544939557,,30.96205876,0.363562794,0,,Metered Prop,0,0
89599,2024,41525260,-25.69510305,150.1976504,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.985278801,2.694939557,2.544939557,2.394939557,,,,0.384991365,0.363562794,0.342134222,0,0,0,,,,,,,,,,,,S&D demand,,Y,,Zone5,Wet,2.544939557,,,0.363562794,0,,Metered Prop,0,0
170138,2024,41525260,-25.71182661,150.2307568,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,2.694939557,2.544939557,2.394939557,,,,0.384991365,0.363562794,0.342134222,0,0,0,,,,,,,,,,,,S&D demand,,Y,,Zone5,Wet,2.544939557,,,0.363562794,0,,Metered Prop,0,0
22611,2024,41525911,-26.693598,148.757931,Y,,PWS,EX,Stock_Domestic,Surat_Basin,0,Precipice Sandstone,24,0.269764657,83.19869506,40.33275571,1.2,,,,9.244299451,4.481417301,0.133333333,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,40.33275571,,,4.481417301,0,,S&D,4.481417301,1.208928
22838,2024,41525911,-26.6748,148.7983,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,83.19869506,40.33275571,1.2,,,,9.244299451,4.481417301,0.133333333,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,40.33275571,,,4.481417301,0,,S&D,4.481417301,4.481417301
61380,2024,41531937,-27.59771521,152.0862832,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.948802198,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.280882967
58479,2024,41536638,-25.75666729,148.8713859,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,24.19487148,8.158217404,1.2,,,,4.032478581,1.359702901,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,8.158217404,,,1.359702901,0,,S&D,1.359702901,1.359702901
22242,2024,41538527,-26.72371,148.892585,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,0,Precipice Sandstone,24,0.020591063,1.665869766,1.515869766,1.365869766,,,,1.665869766,1.515869766,1.365869766,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.515869766,,,1.515869766,0,,S&D,1.515869766,0.03121337
197032,2024,41542195,-27.45075156,152.0640371,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
128682,2024,41551515,-24.27129734,150.5535201,,,PWS,AU,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,14.17131052,4.72423398,1.2,,,,3.542827629,1.181058495,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,4.72423398,,,1.181058495,0,,S&D,1.181058495,1.181058495
128683,2024,41551515,-24.25961626,150.5534664,,,PWS,AD,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,14.17131052,4.72423398,1.2,,,,3.542827629,1.181058495,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,4.72423398,,,1.181058495,0,,S&D,1.181058495,1.181058495
26211,2024,41552331,-24.98537966,147.7377945,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.62886907,1.397520469,1.2,,,,0.271478178,0.232920078,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone4,Dry,1.62886907,,,0.271478178,0,,S&D,0.271478178,0.271478178
50149,2024,41552331,-24.91926717,147.8780697,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.62886907,1.397520469,1.2,,,,0.271478178,0.232920078,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone4,Dry,1.62886907,,,0.271478178,0,,S&D,0.271478178,0.271478178
50150,2024,41552331,-24.93315791,147.6719617,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.62886907,1.397520469,1.2,,,,0.271478178,0.232920078,0.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone4,Dry,1.62886907,,,0.271478178,0,,S&D,0.271478178,0.271478178
123498,2024,41553852,-26.17268848,149.5982887,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.960093313,11.86474016,3.682066535,1.2,,,,2.966185039,0.920516634,0.3,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,3.682066535,,,0.920516634,0,,S&D,0.920516634,0.883781865
161814,2024,41558835,-23.52193915,150.3079295,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,4.181959879,2.579231611,1.2,,,,0.190089085,0.117237801,0.054545455,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,2.579231611,,,0.117237801,0,,S&D,0.117237801,0.117237801
161815,2024,41558835,-23.5214688,150.3070505,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,4.181959879,2.579231611,1.2,,,,0.190089085,0.117237801,0.054545455,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,2.579231611,,,0.117237801,0,,S&D,0.117237801,0.117237801
197396,2024,41561426,-27.67335551,152.1495174,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.84058944,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.567397872
75526,2024,41563288,-27.57356102,152.033882,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
170201,2024,41564440,-25.25784508,150.2654593,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,12.85814434,7.248758479,1.2,,,,1.071512029,0.604063207,0.1,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,7.248758479,,,0.604063207,0,,S&D,0.604063207,0.604063207
123300,2024,41567175,-26.13075,149.53368,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,13.9911699,6.630358186,1.2,,,,1.554574433,0.736706465,0.133333333,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.630358186,,,0.736706465,0,,S&D,0.736706465,0.736706465
16601,2024,41570189,-25.69906848,148.6918638,Y,Y,WS,EX,Agric_Other,Surat_Basin,1,Precipice Sandstone,24,1,11.9210951,9.427163441,6.933231785,,,,2.384219019,1.885432688,1.386646357,0,0,0,334.1910973,51.44954703,30,30.86972822,626114,60,24.69578257,27.7827554,30.86972822,,,Entitlement,,,,Zone5,Wet,9.427163441,,24.69578257,1.885432688,0,,Ent,26.58121526,26.58121526
16793,2024,41570189,-25.73562899,148.7257588,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.998590788,11.9210951,9.427163441,6.933231785,,,,2.384219019,1.885432688,1.386646357,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.427163441,,,1.885432688,0,,S&D,1.885432688,1.882775713
123456,2024,41570189,-25.71742522,148.6850543,Y,Y,WS,EX,Agric_Other,Surat_Basin,1,Precipice Sandstone,24,1,11.9210951,9.427163441,6.933231785,,,,2.384219019,1.885432688,1.386646357,0,0,0,315.36,48.55045297,30,29.13027178,626114,60,23.30421743,26.2172446,29.13027178,,,Entitlement,,,,Zone5,Wet,9.427163441,,23.30421743,1.885432688,0,,Ent,25.18965011,25.18965011
61149,2024,41571466,-27.57615136,152.0984945,,,WS,EX,Industrial,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0,0,0,0,0,0,334.1910973,100,12,12,61149G,12,7.2,8.4,12,,,Entitlement,,,,Zone5,Wet,1.35,,7.2,0,0,,Ent,7.2,7.2
130263,2024,41572544,-25.6494444,151.1897222,,,WS,AD,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.25,0.225,0.2,0,0,0,334.1910973,50,32.5,32.5,409284,65,26,29.25,32.5,,,WMS,Y,Y,WMS,Zone5,Wet,1.35,,26,0.225,0,,Metered Bore,1876.55,1876.55
130264,2024,41572544,-25.6486111,151.1916667,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.25,0.225,0.2,0,0,0,334.1910973,50,32.5,32.5,409284,65,26,29.25,32.5,,,Entitlement,,Y,,Zone5,Wet,1.35,,26,0.225,0,,Metered Prop,0,0
198072,2024,41572544,-25.64971192,151.1901039,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.25,0.225,0.2,0,0,0,,,,,,,,,,,,S&D demand,,Y,,Zone5,Wet,1.35,,,0.225,0,,Metered Prop,0,0
210138,2024,41572759,-27.43109,152.07091,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.675,0,,S&D,0.675,0.675
189714,2024,41575318,-27.49611111,152.0727778,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,0.715346261,0.683044322,0.650742383,,,,0.715346261,0.683044322,0.650742383,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,0.683044322,,,0.683044322,0,,S&D,0.683044322,0.683044322
189376,2024,41577706,-27.42452839,152.0659076,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,1.5,1.35,1.2,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,1.35,0,,S&D,1.35,1.35
55818,2024,41580444,-27.58946021,152.1463332,,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.988716995,1.5,1.35,1.2,,,,0.115384615,0.103846154,0.092307692,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.103846154,0,,S&D,0.103846154,0.102674457
64047,2024,41584891,-27.23898913,151.9363628,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.613157654,1.463157654,1.313157654,,,,0.806578827,0.731578827,0.656578827,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.463157654,,,0.731578827,0,,S&D,0.731578827,0.731578827
83113,2024,41584891,-27.24205944,151.9372658,Y,,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.613157654,1.463157654,1.313157654,,,,0.806578827,0.731578827,0.656578827,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.463157654,,,0.731578827,0,,S&D,0.731578827,0.731578827
209530,2024,41585216,-27.0539,151.75905,,,WS,EX,Stock_Domestic,Surat_Basin,0,Precipice Sandstone,24,0.438149977,2.140115351,1.990115351,1.840115351,,,,2.140115351,1.990115351,1.840115351,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.990115351,,,1.990115351,0,,S&D,1.990115351,0.871968996
123604,2024,41587676,-26.08277778,149.3838889,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,19.69686918,13.92889709,7.218555484,,,,3.282811529,2.321482848,1.203092581,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,13.92889709,,,2.321482848,0,,S&D,2.321482848,2.321482848
160970,2024,41589435,-26.24526344,149.5114289,Y,Y,PWS,EX,Agric_Other,Surat_Basin,1,Precipice Sandstone,24,0.999571343,32.87568964,12.4248714,1.2,,,,1.826427202,0.690270633,0.066666667,0,0,0,334.1910973,16.90519286,15,20.28623143,625001,120,16.22898514,18.25760829,20.28623143,,,Entitlement,,,,Zone5,Wet,12.4248714,,16.22898514,0.690270633,0,,Ent,16.91925578,16.91200322
154490,2024,41591072,-27.16840977,151.9142417,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.88240459,1.73240459,1.58240459,,,,0.941202295,0.866202295,0.791202295,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.73240459,,,0.866202295,0,,S&D,0.866202295,0.866202295
154842,2024,41591872,-27.18988247,151.9895826,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,2.605082171,1.718360724,1.2,,,,0.325635271,0.21479509,0.15,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.718360724,,,0.21479509,0,,S&D,0.21479509,0.21479509
172623,2024,41591872,-27.19972222,151.9925,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,2.605082171,1.718360724,1.2,,,,0.325635271,0.21479509,0.15,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.718360724,,,0.21479509,0,,S&D,0.21479509,0.21479509
173242,2024,41591872,-27.18833333,151.9866667,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,2.605082171,1.718360724,1.2,,,,0.325635271,0.21479509,0.15,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.718360724,,,0.21479509,0,,S&D,0.21479509,0.21479509
58839,2024,41593813,-26.02636349,150.1023754,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,6.571882209,6.421882209,6.271882209,,,,0.938840316,0.917411744,0.895983173,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.421882209,,,0.917411744,0,,S&D,0.917411744,0.917411744
100305,2024,41593813,-26.03342109,150.0961028,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,6.571882209,6.421882209,6.271882209,,,,0.938840316,0.917411744,0.895983173,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.421882209,,,0.917411744,0,,S&D,0.917411744,0.917411744
50154,2024,41595142,-25.25954245,148.1830677,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.993819009,22.713399,9.918927536,1.2,,,,2.064854455,0.901720685,0.109090909,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,9.918927536,,,0.901720685,0,,S&D,0.901720685,0.896147158
74511,2024,41595168,-25.55019265,151.1879197,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,1892.16,100,100,100,623042,100,80,90,100,,,WMS,Y,Y,WMS,Zone5,Wet,1.35,,80,0.675,0,,Metered Bore,0,0
130284,2024,41595169,-25.560117,151.1859376,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,334.1910973,25.13125777,22.5,11.30906599,623043,45,9.047252796,10.1781594,11.30906599,,,Entitlement,,,,Zone5,Wet,1.35,,9.047252796,0.675,0,,Ent,9.722252796,9.722252796
155011,2024,41595169,-25.5591785,151.1840716,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.75,0.675,0.6,0,0,0,995.59152,74.86874223,22.5,33.69093401,623043,45,26.9527472,30.3218406,33.69093401,,,Entitlement,,,,Zone5,Wet,1.35,,26.9527472,0.675,0,,Ent,27.6277472,27.6277472
50290,2024,41595935,-25.32481919,148.3272326,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.998853164,38.77009795,35.89185906,34.71876947,,,,7.75401959,7.178371812,6.943753895,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,35.89185906,,,7.178371812,0,,S&D,7.178371812,7.170139396
50291,2024,41595935,-25.26065218,148.3191767,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,38.77009795,35.89185906,34.71876947,,,,7.75401959,7.178371812,6.943753895,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,35.89185906,,,7.178371812,0,,S&D,7.178371812,7.178371812
58521,2024,41595935,-25.32398586,148.3261215,Y,Y,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.997947381,38.77009795,35.89185906,34.71876947,,,,7.75401959,7.178371812,6.943753895,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,35.89185906,,,7.178371812,0,,S&D,7.178371812,7.16363735
106644,2024,41601651,-27.58358764,152.145328,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.996489379,1.5,1.35,1.2,,,,0.3,0.27,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.27,0,,S&D,0.27,0.269052132
94221,2024,41603803,-27.15108868,151.5976474,Y,,NWS,EX,Stock_Intensive,Surat_Basin,1,Precipice Sandstone,24,1,4.847800554,2.465933518,1.2,1139.3694,952.2030943,683.3323415,0.20199169,0.10274723,0.05,75.95796,63.48020629,45.55548943,159.2568,100,40,40,404579,40,32,36,40,,,Entitlement,,,,Zone5,Wet,2.465933518,952.2030943,32,0.10274723,63.48020629,Cattle,SI,63.58295352,63.58295352
180014,2024,41608180,-26.38707492,149.1260944,Y,Y,PWS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,6.334203384,4.622188779,1.348159569,,,,6.334203384,4.622188779,1.348159569,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,4.622188779,,,4.622188779,0,,S&D,4.622188779,4.622188779
15291,2024,41610246,-25.90093323,148.3244598,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.970057586,11.03769889,7.311061806,1.2,,,,2.207539778,1.462212361,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,7.311061806,,,1.462212361,0,,S&D,1.462212361,1.418430194
155019,2024,41610505,-24.98027037,151.146759,,,WS,EX,Town Water Supply,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0,0,0,0,0,0,173.448,41.35338346,350,289.4736842,174797,700,173.6842105,202.6315789,289.4736842,,,Entitlement,,,,Zone5,Wet,1.35,,173.6842105,0,0,,Ent,173.6842105,173.6842105
74709,2024,41615701,-25.68840821,151.1752799,,,WS,EX,Stock_Intensive,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,213.525,160.4338237,107.9628485,0.5,0.45,0.4,71.175,53.47794122,35.98761615,1513.728,37.57338552,43,48.46966732,400987,129,38.77573386,43.62270059,48.46966732,,,Entitlement,,Y,,Zone5,Wet,1.35,160.4338237,38.77573386,0.45,53.47794122,Cattle,Metered Prop,0,0
130927,2024,41615701,-25.69083432,151.1895723,,,WS,EX,Stock_Intensive,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,213.525,160.4338237,107.9628485,0.5,0.45,0.4,71.175,53.47794122,35.98761615,1158.948,28.76712329,43,37.10958904,400987,129,29.68767123,33.39863014,37.10958904,,,WMS,Y,Y,WMS,Zone5,Wet,1.35,160.4338237,29.68767123,0.45,53.47794122,Cattle,Metered Bore,62.691,62.691
155567,2024,41615701,-25.69065559,151.1824613,,,WS,EX,Stock_Intensive,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,213.525,160.4338237,107.9628485,0.5,0.45,0.4,71.175,53.47794122,35.98761615,1356.048,33.65949119,43,43.42074364,400987,129,34.73659491,39.07866928,43.42074364,,,Entitlement,,Y,,Zone5,Wet,1.35,160.4338237,34.73659491,0.45,53.47794122,Cattle,Metered Prop,0,0
67273,2024,41616184,-25.44841843,149.9538768,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,17.60561465,6.686167625,1.2,,,,3.52112293,1.337233525,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.686167625,,,1.337233525,0,,S&D,1.337233525,1.337233525
170132,2024,41616184,-25.45893596,149.9587801,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.981974917,17.60561465,6.686167625,1.2,,,,3.52112293,1.337233525,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.686167625,,,1.337233525,0,,S&D,1.337233525,1.313129779
170433,2024,41616184,-25.48330385,149.9156969,Y,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.983721601,17.60561465,6.686167625,1.2,,,,3.52112293,1.337233525,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,6.686167625,,,1.337233525,0,,S&D,1.337233525,1.315465504
130275,2024,41625076,-25.5921735,151.1812897,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.3,0.27,0.24,0,0,0,334.1910973,25.61285709,54.33333333,41.74895706,401087,163,33.39916565,37.57406135,41.74895706,,,Entitlement,,Y,,Zone5,Wet,1.35,,33.39916565,0.27,0,,Metered Prop,0,0
130276,2024,41625076,-25.5908407,151.1798371,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.3,0.27,0.24,0,0,0,334.1910973,25.61285709,54.33333333,41.74895706,401087,163,33.39916565,37.57406135,41.74895706,,,WMS,Y,Y,WMS,Zone5,Wet,1.35,,33.39916565,0.27,0,,Metered Bore,1.13,1.13
130277,2024,41625076,-25.5886598,151.1775293,,,WS,EX,Irrigation,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.3,0.27,0.24,0,0,0,636.39648,48.77428582,54.33333333,79.50208588,401087,163,63.6016687,71.55187729,79.50208588,,,WMS,Y,Y,WMS,Zone5,Wet,1.35,,63.6016687,0.27,0,,Metered Bore,0,0
61392,2024,41629849,-27.58985676,152.1142493,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,0.951027942,1.5,1.35,1.2,,,,0.3,0.27,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.27,0,,S&D,0.27,0.256777544
61393,2024,41629849,-27.58800857,152.1221604,,,WS,EX,Stock_Domestic,Surat_Basin,1,Precipice Sandstone,24,1,1.5,1.35,1.2,,,,0.3,0.27,0.24,0,0,0,,,,,,,,,,,,S&D demand,,,,Zone5,Wet,1.35,,,0.27,0,,S&D,0.27,0.27
