INODE,X,Y,ILAY,head_predev_m
1035268,671750,7180250,24,382.5603
1035269,673250,7180250,24,382.5034
1035270,674750,7180250,24,382.4364
1035271,676250,7180250,24,382.373
1035272,677750,7180250,24,382.2865
1035273,679250,7180250,24,382.1719
1035274,680750,7180250,24,382.0793
1035275,695750,7180250,24,309.8948
1035276,701750,7180250,24,295.5351
1035277,703250,7180250,24,294.9277
1035278,704750,7180250,24,294.6112
1035279,706250,7180250,24,294.401
1035280,707750,7180250,24,294.2207
1035281,709250,7180250,24,294.0469
1035282,710750,7180250,24,293.8645
1035283,712250,7180250,24,293.6536
1035284,713750,7180250,24,293.4062
1035285,715250,7180250,24,293.1177
1035286,716750,7180250,24,292.7651
1035287,718250,7180250,24,292.3316
1035288,719750,7180250,24,291.8269
1035289,721250,7180250,24,291.2821
1035290,722750,7180250,24,290.7033
1035291,724250,7180250,24,290.095
1035292,725750,7180250,24,289.4866
1035293,727250,7180250,24,288.8846
1035294,728750,7180250,24,288.2954
1035295,730250,7180250,24,287.7333
1035296,731750,7180250,24,287.2013
1035297,733250,7180250,24,286.6828
1035298,734750,7180250,24,286.1511
1035299,736250,7180250,24,285.5728
1035300,737750,7180250,24,284.9194
1035301,739250,7180250,24,284.1721
1035302,740750,7180250,24,283.3234
1035303,742250,7180250,24,282.3751
1035304,743750,7180250,24,281.3358
1035305,745250,7180250,24,280.2186
1035306,746750,7180250,24,279.0394
1035307,748250,7180250,24,277.8144
1035308,749750,7180250,24,276.5583
1035309,751250,7180250,24,275.2835
1035310,752750,7180250,24,274.0004
1035311,754250,7180250,24,272.7189
1035312,755750,7180250,24,271.4489
1035313,757250,7180250,24,270.2021
1035314,758750,7180250,24,268.9921
1035315,760250,7180250,24,267.8314
1035316,761750,7180250,24,266.7282
1035317,763250,7180250,24,265.6842
1035318,764750,7180250,24,264.6936
1035319,766250,7180250,24,263.7443
1035320,767750,7180250,24,262.8168
1035321,769250,7180250,24,261.8846
1035322,770750,7180250,24,260.9153
1035323,772250,7180250,24,259.8695
1035324,773750,7180250,24,258.7028
1035325,775250,7180250,24,257.369
1035326,776750,7180250,24,255.8256
1035327,778250,7180250,24,254.0366
1035328,779750,7180250,24,251.9611
1035329,781250,7180250,24,249.5423
1035330,782750,7180250,24,246.7357
1035331,784250,7180250,24,243.5713
1035332,785750,7180250,24,240.1778
1035333,787250,7180250,24,236.7345
1035334,788750,7180250,24,233.3889
1035335,790250,7180250,24,230.1956
1035336,791750,7180250,24,227.1153
1035337,793250,7180250,24,224.076
1035338,794750,7180250,24,221.2618
1035339,796250,7180250,24,218.9994
1035340,797750,7180250,24,217.3167
1035341,799250,7180250,24,216.02
1035342,800750,7180250,24,214.9362
1035343,802250,7180250,24,213.9959
1035344,803750,7180250,24,213.1869
1035345,805250,7180250,24,212.4609
1035346,806750,7180250,24,211.8574
1035347,808250,7180250,24,211.3248
1035348,809750,7180250,24,210.829
1035349,811250,7180250,24,210.2855
1035350,812750,7180250,24,209.5388
1035351,814250,7180250,24,208.4294
1035352,815750,7180250,24,206.9935
1035353,817250,7180250,24,208.9262
1035354,818750,7180250,24,209.8969
1035355,820250,7180250,24,210.5056
1035356,821750,7180250,24,213.1875
1035357,823250,7180250,24,216.2311
1035358,824750,7180250,24,221.2558
1035359,826250,7180250,24,228.5532
1035360,827750,7180250,24,237.445
1035361,829250,7180250,24,254.7196
1035362,830750,7180250,24,276.1751
1035363,832250,7180250,24,293.3672
1035364,833750,7180250,24,313.3848
1035365,835250,7180250,24,331.7043
1035366,836750,7180250,24,350.1872
1035367,838250,7180250,24,361.1169
1035368,551750,7178750,24,499.1374
1035369,553250,7178750,24,499.7276
1035370,554750,7178750,24,500.2712
1035371,556250,7178750,24,500.7688
1035372,557750,7178750,24,501.2153
1035373,559250,7178750,24,501.724
1035374,560750,7178750,24,502.2299
1035375,562250,7178750,24,502.7481
1035376,563750,7178750,24,503.295
1035377,565250,7178750,24,503.8725
1035378,566750,7178750,24,504.4344
1035379,568250,7178750,24,504.9493
1035380,569750,7178750,24,505.4338
1035381,571250,7178750,24,505.8928
1035382,572750,7178750,24,506.3289
1035383,574250,7178750,24,506.7371
1035384,575750,7178750,24,507.1149
1035385,577250,7178750,24,507.4565
1035386,578750,7178750,24,507.7385
1035387,580250,7178750,24,507.9561
1035388,581750,7178750,24,508.1195
1035389,583250,7178750,24,508.2245
1035390,584750,7178750,24,508.2704
1035391,586250,7178750,24,508.2616
1035392,587750,7178750,24,508.1997
1035393,589250,7178750,24,508.0916
1035394,590750,7178750,24,507.9442
1035395,592250,7178750,24,507.7608
1035396,593750,7178750,24,507.5423
1035397,595250,7178750,24,507.2903
1035398,596750,7178750,24,507.0068
1035399,598250,7178750,24,506.6851
1035400,599750,7178750,24,506.3038
1035401,601250,7178750,24,505.8363
1035402,602750,7178750,24,505.2495
1035403,604250,7178750,24,504.5039
1035404,605750,7178750,24,503.565
1035405,607250,7178750,24,502.41
1035406,608750,7178750,24,501.0235
1035407,610250,7178750,24,499.3751
1035408,611750,7178750,24,497.4024
1035409,613250,7178750,24,495.0188
1035410,614750,7178750,24,492.1392
1035411,616250,7178750,24,488.7177
1035412,617750,7178750,24,484.7479
1035413,619250,7178750,24,480.2428
1035414,620750,7178750,24,475.22
1035415,622250,7178750,24,469.6508
1035416,623750,7178750,24,463.4043
1035417,625250,7178750,24,456.3124
1035418,626750,7178750,24,448.3557
1035419,628250,7178750,24,440.029
1035420,629750,7178750,24,432.3892
1035421,631250,7178750,24,426.393
1035422,632750,7178750,24,421.6256
1035423,634250,7178750,24,417.2139
1035424,635750,7178750,24,413.2647
1035425,637250,7178750,24,409.9736
1035426,638750,7178750,24,407.3163
1035427,640250,7178750,24,405.1775
1035428,641750,7178750,24,403.4206
1035429,643250,7178750,24,401.9949
1035430,644750,7178750,24,400.8554
1035431,646250,7178750,24,399.9227
1035432,647750,7178750,24,399.105
1035433,649250,7178750,24,398.3703
1035434,650750,7178750,24,397.7193
1035435,652250,7178750,24,397.1677
1035436,653750,7178750,24,396.7286
1035437,655250,7178750,24,396.3923
1035438,656750,7178750,24,396.1378
1035439,658250,7178750,24,395.9448
1035440,659750,7178750,24,395.8002
1035441,661250,7178750,24,395.6972
1035442,662750,7178750,24,395.63
1035443,664250,7178750,24,395.5889
1035444,665750,7178750,24,395.5689
1035445,667250,7178750,24,382.5037
1035446,668750,7178750,24,382.4786
1035447,670250,7178750,24,382.4364
1035448,671750,7178750,24,382.3782
1035449,673250,7178750,24,382.3125
1035450,674750,7178750,24,382.2508
1035451,676250,7178750,24,382.214
1035452,677750,7178750,24,382.1481
1035453,679250,7178750,24,382.0542
1035454,680750,7178750,24,381.9567
1035455,682250,7178750,24,381.861
1035456,695750,7178750,24,309.7958
1035457,697250,7178750,24,308.0294
1035458,698750,7178750,24,302.3564
1035459,700250,7178750,24,298.6273
1035460,701750,7178750,24,296.2555
1035461,703250,7178750,24,295.3255
1035462,704750,7178750,24,294.7935
1035463,706250,7178750,24,294.4786
1035464,707750,7178750,24,294.2309
1035465,709250,7178750,24,294.0025
1035466,710750,7178750,24,293.7652
1035467,712250,7178750,24,293.4963
1035468,713750,7178750,24,293.1909
1035469,715250,7178750,24,292.8323
1035470,716750,7178750,24,292.3977
1035471,718250,7178750,24,291.8859
1035472,719750,7178750,24,291.3177
1035473,721250,7178750,24,290.7173
1035474,722750,7178750,24,290.0904
1035475,724250,7178750,24,289.4622
1035476,725750,7178750,24,288.8506
1035477,727250,7178750,24,288.2617
1035478,728750,7178750,24,287.7028
1035479,730250,7178750,24,287.1893
1035480,731750,7178750,24,286.7194
1035481,733250,7178750,24,286.2704
1035482,734750,7178750,24,285.8099
1035483,736250,7178750,24,285.3029
1035484,737750,7178750,24,284.7188
1035485,739250,7178750,24,284.0353
1035486,740750,7178750,24,283.2395
1035487,742250,7178750,24,282.3269
1035488,743750,7178750,24,281.3006
1035489,745250,7178750,24,280.1713
1035490,746750,7178750,24,278.9558
1035491,748250,7178750,24,277.6738
1035492,749750,7178750,24,276.3454
1035493,751250,7178750,24,274.9894
1035494,752750,7178750,24,273.6237
1035495,754250,7178750,24,272.2656
1035496,755750,7178750,24,270.9328
1035497,757250,7178750,24,269.6442
1035498,758750,7178750,24,268.4176
1035499,760250,7178750,24,267.2673
1035500,761750,7178750,24,266.2018
1035501,763250,7178750,24,265.221
1035502,764750,7178750,24,264.3166
1035503,766250,7178750,24,263.4738
1035504,767750,7178750,24,262.67
1035505,769250,7178750,24,261.876
1035506,770750,7178750,24,261.0575
1035507,772250,7178750,24,260.1729
1035508,773750,7178750,24,259.1736
1035509,775250,7178750,24,258.0061
1035510,776750,7178750,24,256.6231
1035511,778250,7178750,24,254.9919
1035512,779750,7178750,24,253.0731
1035513,781250,7178750,24,250.792
1035514,782750,7178750,24,248.0701
1035515,784250,7178750,24,244.9289
1035516,785750,7178750,24,241.5245
1035517,787250,7178750,24,238.0399
1035518,788750,7178750,24,234.6172
1035519,790250,7178750,24,231.3255
1035520,791750,7178750,24,228.1203
1035521,793250,7178750,24,224.8998
1035522,794750,7178750,24,221.7883
1035523,796250,7178750,24,219.2126
1035524,797750,7178750,24,217.3447
1035525,799250,7178750,24,215.9602
1035526,800750,7178750,24,214.8522
1035527,802250,7178750,24,213.9528
1035528,803750,7178750,24,213.2399
1035529,805250,7178750,24,212.6578
1035530,806750,7178750,24,212.1771
1035531,808250,7178750,24,211.7677
1035532,809750,7178750,24,211.4036
1035533,811250,7178750,24,211.0506
1035534,812750,7178750,24,210.6591
1035535,814250,7178750,24,210.2256
1035536,815750,7178750,24,209.919
1035537,817250,7178750,24,210.5674
1035538,818750,7178750,24,211.2225
1035539,820250,7178750,24,211.5951
1035540,823250,7178750,24,217.6224
1035541,824750,7178750,24,221.4815
1035542,826250,7178750,24,228.7803
1035543,827750,7178750,24,236.4593
1035544,829250,7178750,24,252.578
1035545,830750,7178750,24,273.6887
1035546,832250,7178750,24,291.1412
1035547,833750,7178750,24,310.2639
1035548,835250,7178750,24,330.1599
1035549,836750,7178750,24,351.4066
1035550,838250,7178750,24,367.9562
1035551,839750,7178750,24,377.4713
1035552,551750,7177250,24,498.7288
1035553,553250,7177250,24,499.3079
1035554,554750,7177250,24,499.8321
1035555,556250,7177250,24,500.3146
1035556,557750,7177250,24,500.7707
1035557,559250,7177250,24,501.2374
1035558,560750,7177250,24,501.716
1035559,562250,7177250,24,502.2059
1035560,563750,7177250,24,502.7072
1035561,565250,7177250,24,503.1982
1035562,566750,7177250,24,503.7637
1035563,568250,7177250,24,504.2767
1035564,569750,7177250,24,504.7614
1035565,571250,7177250,24,505.223
1035566,572750,7177250,24,505.6616
1035567,574250,7177250,24,506.07
1035568,575750,7177250,24,506.4448
1035569,577250,7177250,24,506.7917
1035570,578750,7177250,24,507.0913
1035571,580250,7177250,24,507.3263
1035572,581750,7177250,24,507.5018
1035573,583250,7177250,24,507.6182
1035574,584750,7177250,24,507.6717
1035575,586250,7177250,24,507.6653
1035576,587750,7177250,24,507.6042
1035577,589250,7177250,24,507.4969
1035578,590750,7177250,24,507.3494
1035579,592250,7177250,24,507.1643
1035580,593750,7177250,24,506.9436
1035581,595250,7177250,24,506.6946
1035582,596750,7177250,24,506.4151
1035583,598250,7177250,24,506.0884
1035584,599750,7177250,24,505.6883
1035585,601250,7177250,24,505.1814
1035586,602750,7177250,24,504.5243
1035587,604250,7177250,24,503.6734
1035588,605750,7177250,24,502.6036
1035589,607250,7177250,24,501.3122
1035590,608750,7177250,24,499.8002
1035591,610250,7177250,24,498.0449
1035592,611750,7177250,24,495.9758
1035593,613250,7177250,24,493.48
1035594,614750,7177250,24,490.4489
1035595,616250,7177250,24,486.8299
1035596,617750,7177250,24,482.6304
1035597,619250,7177250,24,477.8835
1035598,620750,7177250,24,472.6083
1035599,622250,7177250,24,466.7716
1035600,623750,7177250,24,460.2481
1035601,625250,7177250,24,452.8784
1035602,626750,7177250,24,444.7342
1035603,628250,7177250,24,436.5087
1035604,629750,7177250,24,429.3121
1035605,631250,7177250,24,423.8528
1035606,632750,7177250,24,419.4195
1035607,634250,7177250,24,415.2689
1035608,635750,7177250,24,411.5489
1035609,637250,7177250,24,408.4284
1035610,638750,7177250,24,405.9354
1035611,640250,7177250,24,403.9668
1035612,641750,7177250,24,402.3942
1035613,643250,7177250,24,401.1346
1035614,644750,7177250,24,400.131
1035615,646250,7177250,24,399.2965
1035616,647750,7177250,24,398.5474
1035617,649250,7177250,24,397.8651
1035618,650750,7177250,24,397.2577
1035619,652250,7177250,24,396.7527
1035620,653750,7177250,24,396.3597
1035621,655250,7177250,24,396.0603
1035622,656750,7177250,24,395.8302
1035623,658250,7177250,24,395.6506
1035624,659750,7177250,24,395.5104
1035625,661250,7177250,24,395.4049
1035626,662750,7177250,24,395.33
1035627,664250,7177250,24,395.2784
1035628,665750,7177250,24,395.2437
1035629,667250,7177250,24,382.3646
1035630,668750,7177250,24,382.3349
1035631,670250,7177250,24,382.2862
1035632,671750,7177250,24,382.2265
1035633,673250,7177250,24,382.1668
1035634,674750,7177250,24,382.1114
1035635,676250,7177250,24,382.0599
1035636,677750,7177250,24,381.9994
1035637,679250,7177250,24,381.9247
1035638,680750,7177250,24,381.8295
1035639,682250,7177250,24,381.7468
1035640,683750,7177250,24,381.7513
1035641,685250,7177250,24,381.7515
1035642,695750,7177250,24,310.4617
1035643,697250,7177250,24,311.126
1035644,700250,7177250,24,297.6554
1035645,701750,7177250,24,296.307
1035646,703250,7177250,24,295.5786
1035647,704750,7177250,24,294.9847
1035648,706250,7177250,24,294.573
1035649,707750,7177250,24,294.252
1035650,709250,7177250,24,293.9595
1035651,710750,7177250,24,293.6552
1035652,712250,7177250,24,293.3126
1035653,713750,7177250,24,292.9238
1035654,715250,7177250,24,292.476
1035655,716750,7177250,24,291.9543
1035656,718250,7177250,24,291.3739
1035657,719750,7177250,24,290.7516
1035658,721250,7177250,24,290.102
1035659,722750,7177250,24,289.4474
1035660,724250,7177250,24,288.8098
1035661,725750,7177250,24,288.2065
1035662,727250,7177250,24,287.6445
1035663,728750,7177250,24,287.1333
1035664,730250,7177250,24,286.682
1035665,731750,7177250,24,286.2816
1035666,733250,7177250,24,285.9029
1035667,734750,7177250,24,285.5119
1035668,736250,7177250,24,285.0747
1035669,737750,7177250,24,284.5601
1035670,739250,7177250,24,283.943
1035671,740750,7177250,24,283.2044
1035672,742250,7177250,24,282.3316
1035673,743750,7177250,24,281.3202
1035674,745250,7177250,24,280.1764
1035675,746750,7177250,24,278.9163
1035676,748250,7177250,24,277.5631
1035677,749750,7177250,24,276.1434
1035678,751250,7177250,24,274.6856
1035679,752750,7177250,24,273.2179
1035680,754250,7177250,24,271.7688
1035681,755750,7177250,24,270.366
1035682,757250,7177250,24,269.0357
1035683,758750,7177250,24,267.799
1035684,760250,7177250,24,266.6707
1035685,761750,7177250,24,265.6565
1035686,763250,7177250,24,264.7519
1035687,764750,7177250,24,263.9438
1035688,766250,7177250,24,263.2125
1035689,767750,7177250,24,262.5326
1035690,769250,7177250,24,261.8735
1035691,770750,7177250,24,261.199
1035692,772250,7177250,24,260.4677
1035693,773750,7177250,24,259.6297
1035694,775250,7177250,24,258.6258
1035695,776750,7177250,24,257.4028
1035696,778250,7177250,24,255.9286
1035697,779750,7177250,24,254.1672
1035698,781250,7177250,24,252.0374
1035699,782750,7177250,24,249.4362
1035700,784250,7177250,24,246.3576
1035701,785750,7177250,24,242.9579
1035702,787250,7177250,24,239.4327
1035703,788750,7177250,24,235.9295
1035704,790250,7177250,24,232.5373
1035705,791750,7177250,24,229.2189
1035706,793250,7177250,24,225.8517
1035707,794750,7177250,24,222.5098
1035708,796250,7177250,24,219.6314
1035709,797750,7177250,24,217.5203
1035710,799250,7177250,24,216.0119
1035711,800750,7177250,24,214.8657
1035712,802250,7177250,24,213.9793
1035713,803750,7177250,24,213.3518
1035714,805250,7177250,24,212.865
1035715,806750,7177250,24,212.4791
1035716,808250,7177250,24,212.1808
1035717,809750,7177250,24,211.9314
1035718,811250,7177250,24,211.7228
1035719,812750,7177250,24,211.5456
1035720,814250,7177250,24,211.4266
1035721,815750,7177250,24,211.4711
1035722,817250,7177250,24,211.8326
1035723,818750,7177250,24,212.3262
1035724,820250,7177250,24,212.9678
1035725,821750,7177250,24,214.1838
1035726,823250,7177250,24,216.0041
1035727,824750,7177250,24,217.9392
1035728,827750,7177250,24,235.5705
1035729,829250,7177250,24,248.5006
1035730,830750,7177250,24,269.1102
1035731,832250,7177250,24,284.8928
1035732,833750,7177250,24,308.3991
1035733,835250,7177250,24,332.0597
1035734,836750,7177250,24,351.6463
1035735,838250,7177250,24,366.716
1035736,839750,7177250,24,374.8065
1035737,551750,7175750,24,498.3374
1035738,553250,7175750,24,498.9276
1035739,554750,7175750,24,499.4463
1035740,556250,7175750,24,499.9175
1035741,557750,7175750,24,500.3648
1035742,559250,7175750,24,500.8129
1035743,560750,7175750,24,501.2657
1035744,562250,7175750,24,501.7174
1035745,563750,7175750,24,502.1862
1035746,565250,7175750,24,502.6698
1035747,566750,7175750,24,503.1669
1035748,568250,7175750,24,503.6427
1035749,569750,7175750,24,504.1028
1035750,571250,7175750,24,504.5522
1035751,572750,7175750,24,504.9827
1035752,574250,7175750,24,505.3853
1035753,575750,7175750,24,505.7463
1035754,577250,7175750,24,506.0737
1035755,578750,7175750,24,506.369
1035756,580250,7175750,24,506.6083
1035757,581750,7175750,24,506.7833
1035758,583250,7175750,24,506.8987
1035759,584750,7175750,24,506.95
1035760,586250,7175750,24,506.9345
1035761,587750,7175750,24,506.8611
1035762,589250,7175750,24,506.7408
1035763,590750,7175750,24,506.5799
1035764,592250,7175750,24,506.3818
1035765,593750,7175750,24,506.1521
1035766,595250,7175750,24,505.9
1035767,596750,7175750,24,505.6193
1035768,598250,7175750,24,505.2817
1035769,599750,7175750,24,504.8527
1035770,601250,7175750,24,504.2896
1035771,602750,7175750,24,503.5392
1035772,604250,7175750,24,502.5594
1035773,605750,7175750,24,501.3455
1035774,607250,7175750,24,499.9174
1035775,608750,7175750,24,498.2816
1035776,610250,7175750,24,496.4239
1035777,611750,7175750,24,494.2557
1035778,613250,7175750,24,491.6352
1035779,614750,7175750,24,488.435
1035780,616250,7175750,24,484.595
1035781,617750,7175750,24,480.1414
1035782,619250,7175750,24,475.131
1035783,620750,7175750,24,469.5842
1035784,622250,7175750,24,463.4633
1035785,623750,7175750,24,456.6611
1035786,625250,7175750,24,449.0687
1035787,626750,7175750,24,440.9033
1035788,628250,7175750,24,432.9804
1035789,629750,7175750,24,426.3526
1035790,631250,7175750,24,421.3286
1035791,632750,7175750,24,417.1337
1035792,634250,7175750,24,413.2751
1035793,635750,7175750,24,409.8148
1035794,637250,7175750,24,406.9274
1035795,638750,7175750,24,404.6076
1035796,640250,7175750,24,402.8055
1035797,641750,7175750,24,401.4152
1035798,643250,7175750,24,400.3262
1035799,644750,7175750,24,399.4531
1035800,646250,7175750,24,398.6977
1035801,647750,7175750,24,398.0076
1035802,649250,7175750,24,397.3703
1035803,650750,7175750,24,396.8051
1035804,652250,7175750,24,396.35
1035805,653750,7175750,24,396.003
1035806,655250,7175750,24,395.7365
1035807,656750,7175750,24,395.5252
1035808,658250,7175750,24,395.3522
1035809,659750,7175750,24,395.2085
1035810,661250,7175750,24,395.0889
1035811,662750,7175750,24,394.9893
1035812,664250,7175750,24,394.911
1035813,665750,7175750,24,394.8604
1035814,667250,7175750,24,382.26
1035815,668750,7175750,24,382.2235
1035816,670250,7175750,24,382.1713
1035817,671750,7175750,24,382.1167
1035818,673250,7175750,24,382.0658
1035819,674750,7175750,24,382.0165
1035820,676250,7175750,24,381.9639
1035821,677750,7175750,24,381.9002
1035822,679250,7175750,24,381.8108
1035823,680750,7175750,24,381.6741
1035824,682250,7175750,24,381.5005
1035825,697250,7175750,24,313.453
1035826,701750,7175750,24,296.3882
1035827,703250,7175750,24,295.8034
1035828,704750,7175750,24,295.2053
1035829,706250,7175750,24,294.6978
1035830,707750,7175750,24,294.2784
1035831,709250,7175750,24,293.9067
1035832,710750,7175750,24,293.5196
1035833,712250,7175750,24,293.076
1035834,713750,7175750,24,292.5741
1035835,715250,7175750,24,292.0217
1035836,716750,7175750,24,291.4028
1035837,718250,7175750,24,290.76
1035838,719750,7175750,24,290.0965
1035839,721250,7175750,24,289.424
1035840,722750,7175750,24,288.7598
1035841,724250,7175750,24,288.1299
1035842,725750,7175750,24,287.5554
1035843,727250,7175750,24,287.04
1035844,728750,7175750,24,286.5925
1035845,730250,7175750,24,286.2105
1035846,731750,7175750,24,285.8773
1035847,733250,7175750,24,285.5635
1035848,734750,7175750,24,285.2375
1035849,736250,7175750,24,284.8677
1035850,737750,7175750,24,284.4234
1035851,739250,7175750,24,283.8761
1035852,740750,7175750,24,283.201
1035853,742250,7175750,24,282.3748
1035854,743750,7175750,24,281.3834
1035855,745250,7175750,24,280.2258
1035856,746750,7175750,24,278.9153
1035857,748250,7175750,24,277.4774
1035858,749750,7175750,24,275.9472
1035859,751250,7175750,24,274.3658
1035860,752750,7175750,24,272.7772
1035861,754250,7175750,24,271.2249
1035862,755750,7175750,24,269.7485
1035863,757250,7175750,24,268.3818
1035864,758750,7175750,24,267.1481
1035865,760250,7175750,24,266.0584
1035866,761750,7175750,24,265.1119
1035867,763250,7175750,24,264.2968
1035868,764750,7175750,24,263.5926
1035869,766250,7175750,24,262.974
1035870,767750,7175750,24,262.4138
1035871,769250,7175750,24,261.8803
1035872,770750,7175750,24,261.3381
1035873,772250,7175750,24,260.7476
1035874,773750,7175750,24,260.0597
1035875,775250,7175750,24,259.2128
1035876,776750,7175750,24,258.1494
1035877,778250,7175750,24,256.8312
1035878,779750,7175750,24,255.2201
1035879,781250,7175750,24,253.2386
1035880,782750,7175750,24,250.7799
1035881,784250,7175750,24,247.8105
1035882,785750,7175750,24,244.4542
1035883,787250,7175750,24,240.9064
1035884,788750,7175750,24,237.3265
1035885,790250,7175750,24,233.8249
1035886,791750,7175750,24,230.3908
1035887,793250,7175750,24,226.8764
1035888,794750,7175750,24,223.3312
1035889,796250,7175750,24,220.1986
1035890,797750,7175750,24,217.8446
1035891,799250,7175750,24,216.1903
1035892,800750,7175750,24,214.9854
1035893,802250,7175750,24,214.0359
1035894,803750,7175750,24,213.5327
1035895,805250,7175750,24,213.1103
1035896,806750,7175750,24,212.7915
1035897,808250,7175750,24,212.5602
1035898,809750,7175750,24,212.3917
1035899,811250,7175750,24,212.2739
1035900,812750,7175750,24,212.2069
1035901,814250,7175750,24,212.2095
1035902,815750,7175750,24,212.3364
1035903,817250,7175750,24,212.6
1035904,818750,7175750,24,212.9751
1035905,820250,7175750,24,213.5112
1035906,821750,7175750,24,214.3171
1035907,823250,7175750,24,215.4915
1035908,824750,7175750,24,217.1483
1035909,826250,7175750,24,219.846
1035910,827750,7175750,24,226.8395
1035911,829250,7175750,24,236.4955
1035912,830750,7175750,24,257.918
1035913,832250,7175750,24,275.9727
1035914,835250,7175750,24,338.2905
1035915,836750,7175750,24,353.1028
1035916,838250,7175750,24,367.1077
1035917,839750,7175750,24,375.2549
1035918,551750,7174250,24,497.9707
1035919,553250,7174250,24,498.568
1035920,554750,7174250,24,499.0896
1035921,556250,7174250,24,499.5611
1035922,557750,7174250,24,500.0004
1035923,559250,7174250,24,500.4264
1035924,560750,7174250,24,500.8587
1035925,562250,7174250,24,501.278
1035926,563750,7174250,24,501.7039
1035927,565250,7174250,24,502.1572
1035928,566750,7174250,24,502.6104
1035929,568250,7174250,24,503.0402
1035930,569750,7174250,24,503.4547
1035931,571250,7174250,24,503.8679
1035932,572750,7174250,24,504.2676
1035933,574250,7174250,24,504.6467
1035934,575750,7174250,24,504.988
1035935,577250,7174250,24,505.2815
1035936,578750,7174250,24,505.5446
1035937,580250,7174250,24,505.7622
1035938,581750,7174250,24,505.9175
1035939,583250,7174250,24,506.0109
1035940,584750,7174250,24,506.036
1035941,586250,7174250,24,505.9893
1035942,587750,7174250,24,505.8831
1035943,589250,7174250,24,505.7299
1035944,590750,7174250,24,505.5372
1035945,592250,7174250,24,505.31
1035946,593750,7174250,24,505.0564
1035947,595250,7174250,24,504.7835
1035948,596750,7174250,24,504.4784
1035949,598250,7174250,24,504.1068
1035950,599750,7174250,24,503.6234
1035951,601250,7174250,24,502.9749
1035952,602750,7174250,24,502.1048
1035953,604250,7174250,24,500.9824
1035954,605750,7174250,24,499.6337
1035955,607250,7174250,24,498.0841
1035956,608750,7174250,24,496.3401
1035957,610250,7174250,24,494.3828
1035958,611750,7174250,24,492.093
1035959,613250,7174250,24,489.3139
1035960,614750,7174250,24,485.908
1035961,616250,7174250,24,481.8152
1035962,617750,7174250,24,477.0886
1035963,619250,7174250,24,471.8195
1035964,620750,7174250,24,466.0367
1035965,622250,7174250,24,459.692
1035966,623750,7174250,24,452.7069
1035967,625250,7174250,24,445.0588
1035968,626750,7174250,24,437.0748
1035969,628250,7174250,24,429.594
1035970,629750,7174250,24,423.4856
1035971,631250,7174250,24,418.815
1035972,632750,7174250,24,414.9032
1035973,634250,7174250,24,411.2582
1035974,635750,7174250,24,408.0804
1035975,637250,7174250,24,405.5141
1035976,638750,7174250,24,403.367
1035977,640250,7174250,24,401.712
1035978,641750,7174250,24,400.4878
1035979,643250,7174250,24,399.562
1035980,644750,7174250,24,398.8006
1035981,646250,7174250,24,398.1084
1035982,647750,7174250,24,397.4732
1035983,649250,7174250,24,396.8814
1035984,650750,7174250,24,396.3674
1035985,652250,7174250,24,395.9656
1035986,653750,7174250,24,395.6607
1035987,655250,7174250,24,395.4227
1035988,656750,7174250,24,395.2253
1035989,658250,7174250,24,395.0521
1035990,659750,7174250,24,394.8983
1035991,661250,7174250,24,394.7576
1035992,662750,7174250,24,394.6254
1035993,664250,7174250,24,394.5127
1035994,665750,7174250,24,394.4473
1035995,667250,7174250,24,382.1972
1035996,668750,7174250,24,382.143
1035997,670250,7174250,24,382.0836
1035998,671750,7174250,24,382.0282
1035999,673250,7174250,24,381.9776
1036000,674750,7174250,24,381.9274
1036001,676250,7174250,24,381.8716
1036002,677750,7174250,24,381.7981
1036003,679250,7174250,24,381.6811
1036004,680750,7174250,24,381.4741
1036005,682250,7174250,24,381.1095
1036006,683750,7174250,24,380.3689
1036007,685250,7174250,24,379.3227
1036008,686750,7174250,24,378.2751
1036009,695750,7174250,24,318.5756
1036010,697250,7174250,24,316.6899
1036011,700250,7174250,24,297.4803
1036012,701750,7174250,24,296.8621
1036013,703250,7174250,24,296.2243
1036014,704750,7174250,24,295.5003
1036015,706250,7174250,24,294.8387
1036016,707750,7174250,24,294.2893
1036017,709250,7174250,24,293.8088
1036018,710750,7174250,24,293.3119
1036019,712250,7174250,24,292.7715
1036020,713750,7174250,24,292.1665
1036021,715250,7174250,24,291.4672
1036022,716750,7174250,24,290.7292
1036023,718250,7174250,24,290.0369
1036024,719750,7174250,24,289.3501
1036025,721250,7174250,24,288.6775
1036026,722750,7174250,24,288.0276
1036027,724250,7174250,24,287.428
1036028,725750,7174250,24,286.9086
1036029,727250,7174250,24,286.4584
1036030,728750,7174250,24,286.0805
1036031,730250,7174250,24,285.7662
1036032,731750,7174250,24,285.4943
1036033,733250,7174250,24,285.239
1036034,734750,7174250,24,284.973
1036035,736250,7174250,24,284.6679
1036036,737750,7174250,24,284.2939
1036037,739250,7174250,24,283.8185
1036038,740750,7174250,24,283.2143
1036039,742250,7174250,24,282.4426
1036040,743750,7174250,24,281.4783
1036041,745250,7174250,24,280.3099
1036042,746750,7174250,24,278.9459
1036043,748250,7174250,24,277.4119
1036044,749750,7174250,24,275.7522
1036045,751250,7174250,24,274.0255
1036046,752750,7174250,24,272.2982
1036047,754250,7174250,24,270.6335
1036048,755750,7174250,24,269.085
