INODE,X,Y,ILAY,head_predev_m
852942,572750,7090250,20,385.5284
852943,574250,7090250,20,385.4691
852944,575750,7090250,20,385.4015
852945,577250,7090250,20,385.3252
852946,578750,7090250,20,385.2394
852947,580250,7090250,20,385.1429
852948,581750,7090250,20,385.0341
852949,583250,7090250,20,384.9114
852950,584750,7090250,20,384.7726
852951,586250,7090250,20,384.6158
852952,587750,7090250,20,384.439
852953,589250,7090250,20,384.2404
852954,590750,7090250,20,384.0188
852955,592250,7090250,20,383.7737
852956,593750,7090250,20,383.5055
852957,595250,7090250,20,383.2158
852958,596750,7090250,20,382.9073
852959,598250,7090250,20,382.5838
852960,599750,7090250,20,382.2493
852961,601250,7090250,20,381.9086
852962,602750,7090250,20,381.5656
852963,604250,7090250,20,381.2237
852964,605750,7090250,20,380.8849
852965,607250,7090250,20,380.55
852966,608750,7090250,20,380.2187
852967,610250,7090250,20,379.889
852968,611750,7090250,20,379.5583
852969,613250,7090250,20,379.2227
852970,614750,7090250,20,378.8777
852971,616250,7090250,20,378.5179
852972,617750,7090250,20,378.1378
852973,619250,7090250,20,377.7335
852974,620750,7090250,20,377.3042
852975,622250,7090250,20,376.8508
852976,623750,7090250,20,376.3744
852977,625250,7090250,20,375.8744
852978,626750,7090250,20,375.3487
852979,628250,7090250,20,374.7927
852980,629750,7090250,20,374.1992
852981,631250,7090250,20,373.5571
852982,632750,7090250,20,372.8521
852983,634250,7090250,20,372.0702
852984,635750,7090250,20,371.1994
852985,637250,7090250,20,370.2308
852986,638750,7090250,20,369.1597
852987,640250,7090250,20,367.9848
852988,641750,7090250,20,366.7075
852989,643250,7090250,20,365.3318
852990,644750,7090250,20,363.8636
852991,646250,7090250,20,362.3087
852992,647750,7090250,20,360.6704
852993,649250,7090250,20,358.9482
852994,650750,7090250,20,357.1373
852995,652250,7090250,20,355.2303
852996,653750,7090250,20,353.2213
852997,655250,7090250,20,351.112
852998,656750,7090250,20,348.9183
852999,658250,7090250,20,346.6721
853000,659750,7090250,20,344.4148
853001,661250,7090250,20,342.1836
853002,662750,7090250,20,340.0048
853003,664250,7090250,20,337.9013
853004,665750,7090250,20,335.8994
853005,667250,7090250,20,334.0227
853006,668750,7090250,20,332.2744
853007,670250,7090250,20,330.6363
853008,671750,7090250,20,329.0829
853009,673250,7090250,20,327.5877
853010,674750,7090250,20,326.1174
853011,676250,7090250,20,324.6395
853012,677750,7090250,20,323.1673
853013,679250,7090250,20,321.7558
853014,680750,7090250,20,320.4604
853015,682250,7090250,20,319.2847
853016,683750,7090250,20,318.1845
853017,685250,7090250,20,317.1561
853018,686750,7090250,20,316.2087
853019,688250,7090250,20,315.3548
853020,689750,7090250,20,314.614
853021,691250,7090250,20,313.9843
853022,692750,7090250,20,313.4499
853023,694250,7090250,20,312.9913
853024,695750,7090250,20,312.5919
853025,697250,7090250,20,312.2373
853026,698750,7090250,20,311.9131
853027,700250,7090250,20,311.6078
853028,701750,7090250,20,308.7078
853029,703250,7090250,20,307.8943
853030,704750,7090250,20,306.9932
853031,706250,7090250,20,306.0052
853032,707750,7090250,20,304.9503
853033,709250,7090250,20,303.8644
853034,710750,7090250,20,302.752
853035,712250,7090250,20,301.6118
853036,713750,7090250,20,300.4306
853037,715250,7090250,20,299.177
853038,716750,7090250,20,297.8177
853039,718250,7090250,20,296.3233
853040,719750,7090250,20,294.6574
853041,721250,7090250,20,292.7842
853042,722750,7090250,20,290.7068
853043,724250,7090250,20,288.468
853044,725750,7090250,20,286.1061
853045,727250,7090250,20,283.6256
853046,728750,7090250,20,281.0419
853047,730250,7090250,20,278.47
853048,731750,7090250,20,276.0439
853049,733250,7090250,20,273.8391
853050,734750,7090250,20,271.9004
853051,736250,7090250,20,270.2592
853052,737750,7090250,20,268.8989
853053,739250,7090250,20,267.7415
853054,740750,7090250,20,266.7475
853055,742250,7090250,20,265.9265
853056,743750,7090250,20,265.2582
853057,745250,7090250,20,264.7365
853058,746750,7090250,20,264.3282
853059,748250,7090250,20,264.0022
853060,749750,7090250,20,263.7393
853061,751250,7090250,20,263.5281
853062,752750,7090250,20,263.3625
853063,754250,7090250,20,263.2354
853064,755750,7090250,20,263.1484
853065,757250,7090250,20,263.111
853066,758750,7090250,20,263.1342
853067,760250,7090250,20,263.2326
853068,761750,7090250,20,263.42
853069,763250,7090250,20,263.704
853070,764750,7090250,20,264.0581
853071,766250,7090250,20,264.4661
853072,767750,7090250,20,264.9086
853073,769250,7090250,20,265.3769
853074,770750,7090250,20,265.8502
853075,772250,7090250,20,266.3056
853076,773750,7090250,20,266.7469
853077,775250,7090250,20,267.1729
853078,776750,7090250,20,267.592
853079,778250,7090250,20,268.0272
853080,779750,7090250,20,268.4872
853081,781250,7090250,20,268.9635
853082,782750,7090250,20,269.4498
853083,784250,7090250,20,269.9513
853084,785750,7090250,20,270.4713
853085,787250,7090250,20,271.0143
853086,788750,7090250,20,271.5771
853087,790250,7090250,20,272.1024
853088,791750,7090250,20,272.5649
853089,793250,7090250,20,272.9834
853090,794750,7090250,20,273.3741
853091,796250,7090250,20,273.7343
853092,797750,7090250,20,274.0583
853093,799250,7090250,20,274.3296
853094,800750,7090250,20,274.5295
853095,802250,7090250,20,274.6792
853096,803750,7090250,20,274.8061
853097,805250,7090250,20,274.921
853098,806750,7090250,20,275.0311
853099,808250,7090250,20,275.1431
853100,809750,7090250,20,275.2624
853101,811250,7090250,20,275.3942
853102,812750,7090250,20,275.545
853103,814250,7090250,20,275.7231
853104,815750,7090250,20,275.9421
853105,817250,7090250,20,276.2441
853106,818750,7090250,20,276.7363
853107,820250,7090250,20,277.4517
853108,821750,7090250,20,278.4304
853109,823250,7090250,20,279.6895
853110,824750,7090250,20,281.1975
853111,826250,7090250,20,282.9162
853112,827750,7090250,20,284.8758
853113,829250,7090250,20,287.0387
853114,830750,7090250,20,289.4207
853115,832250,7090250,20,291.9196
853116,833750,7090250,20,294.4092
853117,835250,7090250,20,296.8958
853118,836750,7090250,20,299.3669
853119,838250,7090250,20,301.8225
853120,839750,7090250,20,304.2835
853121,841250,7090250,20,306.8185
853122,842750,7090250,20,309.4253
853123,844250,7090250,20,312.105
853124,845750,7090250,20,314.8782
853125,847250,7090250,20,317.681
853126,848750,7090250,20,320.4861
853127,850250,7090250,20,323.5484
853128,851750,7090250,20,327.1383
853129,853250,7090250,20,331.1337
853130,854750,7090250,20,335.2859
853131,856250,7090250,20,339.4311
853132,857750,7090250,20,343.7807
853133,859250,7090250,20,348.6034
853134,860750,7090250,20,353.5415
853135,862250,7090250,20,358.1923
853136,863750,7090250,20,363.2124
853137,865250,7090250,20,369.3652
853138,866750,7090250,20,378.416
853139,868250,7090250,20,390.5107
853140,872750,7090250,20,403.343
853141,551750,7088750,20,384.4095
853142,553250,7088750,20,384.5896
853143,554750,7088750,20,384.7659
853144,556250,7088750,20,384.9234
853145,557750,7088750,20,385.0565
853146,559250,7088750,20,385.1636
853147,560750,7088750,20,385.245
853148,562250,7088750,20,385.3022
853149,563750,7088750,20,385.3369
853150,565250,7088750,20,385.3515
853151,566750,7088750,20,385.3483
853152,568250,7088750,20,385.3295
853153,569750,7088750,20,385.2972
853154,571250,7088750,20,385.2529
853155,572750,7088750,20,385.1978
853156,574250,7088750,20,385.1327
853157,575750,7088750,20,385.0579
853158,577250,7088750,20,384.9731
853159,578750,7088750,20,384.8776
853160,580250,7088750,20,384.7704
853161,581750,7088750,20,384.6501
853162,583250,7088750,20,384.515
853163,584750,7088750,20,384.3632
853164,586250,7088750,20,384.1929
853165,587750,7088750,20,384.0022
853166,589250,7088750,20,383.7899
853167,590750,7088750,20,383.555
853168,592250,7088750,20,383.2974
853169,593750,7088750,20,383.018
853170,595250,7088750,20,382.7188
853171,596750,7088750,20,382.4029
853172,598250,7088750,20,382.0741
853173,599750,7088750,20,381.737
853174,601250,7088750,20,381.396
853175,602750,7088750,20,381.055
853176,604250,7088750,20,380.717
853177,605750,7088750,20,380.3838
853178,607250,7088750,20,380.0558
853179,608750,7088750,20,379.7319
853180,610250,7088750,20,379.4098
853181,611750,7088750,20,379.0859
853182,613250,7088750,20,378.7557
853183,614750,7088750,20,378.4145
853184,616250,7088750,20,378.0574
853185,617750,7088750,20,377.6804
853186,619250,7088750,20,377.281
853187,620750,7088750,20,376.8589
853188,622250,7088750,20,376.4141
853189,623750,7088750,20,375.9467
853190,625250,7088750,20,375.4556
853191,626750,7088750,20,374.9384
853192,628250,7088750,20,374.3908
853193,629750,7088750,20,373.8062
853194,631250,7088750,20,373.1742
853195,632750,7088750,20,372.4814
853196,634250,7088750,20,371.7132
853197,635750,7088750,20,370.8564
853198,637250,7088750,20,369.9011
853199,638750,7088750,20,368.8408
853200,640250,7088750,20,367.6718
853201,641750,7088750,20,366.3935
853202,643250,7088750,20,365.0078
853203,644750,7088750,20,363.5186
853204,646250,7088750,20,361.9303
853205,647750,7088750,20,360.2453
853206,649250,7088750,20,358.4632
853207,650750,7088750,20,356.5804
853208,652250,7088750,20,354.5927
853209,653750,7088750,20,352.4994
853210,655250,7088750,20,350.3081
853211,656750,7088750,20,348.0394
853212,658250,7088750,20,345.7307
853213,659750,7088750,20,343.4292
853214,661250,7088750,20,341.1778
853215,662750,7088750,20,339.0076
853216,664250,7088750,20,336.944
853217,665750,7088750,20,335.0116
853218,667250,7088750,20,333.2255
853219,668750,7088750,20,331.5774
853220,670250,7088750,20,330.0388
853221,671750,7088750,20,328.5752
853222,673250,7088750,20,327.1589
853223,674750,7088750,20,325.767
853224,676250,7088750,20,324.3731
853225,677750,7088750,20,322.9688
853226,679250,7088750,20,321.5939
853227,680750,7088750,20,320.3235
853228,682250,7088750,20,319.1712
853229,683750,7088750,20,318.1003
853230,685250,7088750,20,317.1095
853231,686750,7088750,20,316.2027
853232,688250,7088750,20,315.3818
853233,689750,7088750,20,314.6601
853234,691250,7088750,20,314.0411
853235,692750,7088750,20,313.5114
853236,694250,7088750,20,313.0541
853237,695750,7088750,20,312.6544
853238,697250,7088750,20,312.3043
853239,698750,7088750,20,311.9968
853240,700250,7088750,20,311.7194
853241,701750,7088750,20,311.4376
853242,703250,7088750,20,307.9094
853243,704750,7088750,20,306.9404
853244,706250,7088750,20,305.9379
853245,707750,7088750,20,304.917
853246,709250,7088750,20,303.8731
853247,710750,7088750,20,302.7988
853248,712250,7088750,20,301.6973
853249,713750,7088750,20,300.5519
853250,715250,7088750,20,299.3273
853251,716750,7088750,20,297.9961
853252,718250,7088750,20,296.5391
853253,719750,7088750,20,294.9236
853254,721250,7088750,20,293.103
853255,722750,7088750,20,291.0635
853256,724250,7088750,20,288.8474
853257,725750,7088750,20,286.509
853258,727250,7088750,20,284.0701
853259,728750,7088750,20,281.5089
853260,730250,7088750,20,278.9243
853261,731750,7088750,20,276.4849
853262,733250,7088750,20,274.277
853263,734750,7088750,20,272.3448
853264,736250,7088750,20,270.7172
853265,737750,7088750,20,269.3778
853266,739250,7088750,20,268.2586
853267,740750,7088750,20,267.3148
853268,742250,7088750,20,266.5375
853269,743750,7088750,20,265.9034
853270,745250,7088750,20,265.4079
853271,746750,7088750,20,265.0227
853272,748250,7088750,20,264.7186
853273,749750,7088750,20,264.4812
853274,751250,7088750,20,264.2999
853275,752750,7088750,20,264.1676
853276,754250,7088750,20,264.0805
853277,755750,7088750,20,264.0388
853278,757250,7088750,20,264.0473
853279,758750,7088750,20,264.1115
853280,760250,7088750,20,264.2449
853281,761750,7088750,20,264.4525
853282,763250,7088750,20,264.7335
853283,764750,7088750,20,265.0673
853284,766250,7088750,20,265.4452
853285,767750,7088750,20,265.8535
853286,769250,7088750,20,266.2804
853287,770750,7088750,20,266.7087
853288,772250,7088750,20,267.1369
853289,773750,7088750,20,267.5514
853290,775250,7088750,20,267.9516
853291,776750,7088750,20,268.351
853292,778250,7088750,20,268.7705
853293,779750,7088750,20,269.2136
853294,781250,7088750,20,269.6662
853295,782750,7088750,20,270.125
853296,784250,7088750,20,270.6017
853297,785750,7088750,20,271.0969
853298,787250,7088750,20,271.6021
853299,788750,7088750,20,272.1004
853300,790250,7088750,20,272.5533
853301,791750,7088750,20,272.9467
853302,793250,7088750,20,273.3084
853303,794750,7088750,20,273.6417
853304,796250,7088750,20,273.9454
853305,797750,7088750,20,274.2261
853306,799250,7088750,20,274.4726
853307,800750,7088750,20,274.671
853308,802250,7088750,20,274.8359
853309,803750,7088750,20,274.983
853310,805250,7088750,20,275.1206
853311,806750,7088750,20,275.2549
853312,808250,7088750,20,275.3926
853313,809750,7088750,20,275.5393
853314,811250,7088750,20,275.7005
853315,812750,7088750,20,275.8815
853316,814250,7088750,20,276.0879
853317,815750,7088750,20,276.3285
853318,817250,7088750,20,276.6381
853319,818750,7088750,20,277.1862
853320,820250,7088750,20,277.9461
853321,821750,7088750,20,278.9451
853322,823250,7088750,20,280.1872
853323,824750,7088750,20,281.6297
853324,826250,7088750,20,283.2347
853325,827750,7088750,20,285.205
853326,829250,7088750,20,287.316
853327,830750,7088750,20,289.5392
853328,832250,7088750,20,291.8539
853329,833750,7088750,20,294.1272
853330,835250,7088750,20,296.3406
853331,836750,7088750,20,298.5552
853332,838250,7088750,20,300.7872
853333,839750,7088750,20,303.0674
853334,841250,7088750,20,305.4265
853335,842750,7088750,20,307.889
853336,844250,7088750,20,310.4678
853337,845750,7088750,20,313.187
853338,847250,7088750,20,315.9604
853339,848750,7088750,20,318.8792
853340,850250,7088750,20,322.056
853341,851750,7088750,20,325.605
853342,853250,7088750,20,329.558
853343,854750,7088750,20,333.763
853344,856250,7088750,20,338.0371
853345,857750,7088750,20,342.5187
853346,859250,7088750,20,347.2609
853347,860750,7088750,20,352.0587
853348,862250,7088750,20,356.7096
853349,863750,7088750,20,361.6354
853350,865250,7088750,20,367.2476
853351,866750,7088750,20,375.0152
853352,868250,7088750,20,384.3835
853353,871250,7088750,20,405.7531
853354,872750,7088750,20,400.5376
853355,874250,7088750,20,393.9552
853356,551750,7087250,20,383.2873
853357,553250,7087250,20,383.7338
853358,554750,7087250,20,384.0729
853359,556250,7087250,20,384.336
853360,557750,7087250,20,384.5408
853361,559250,7087250,20,384.6982
853362,560750,7087250,20,384.8158
853363,562250,7087250,20,384.8989
853364,563750,7087250,20,384.9521
853365,565250,7087250,20,384.9794
853366,566750,7087250,20,384.9843
853367,568250,7087250,20,384.9701
853368,569750,7087250,20,384.9393
853369,571250,7087250,20,384.8942
853370,572750,7087250,20,384.8362
853371,574250,7087250,20,384.7666
853372,575750,7087250,20,384.6856
853373,577250,7087250,20,384.5934
853374,578750,7087250,20,384.4893
853375,580250,7087250,20,384.3724
853376,581750,7087250,20,384.2414
853377,583250,7087250,20,384.0948
853378,584750,7087250,20,383.9309
853379,586250,7087250,20,383.7479
853380,587750,7087250,20,383.5445
853381,589250,7087250,20,383.3195
853382,590750,7087250,20,383.0725
853383,592250,7087250,20,382.8037
853384,593750,7087250,20,382.5145
853385,595250,7087250,20,382.2072
853386,596750,7087250,20,381.8853
853387,598250,7087250,20,381.5529
853388,599750,7087250,20,381.2145
853389,601250,7087250,20,380.8744
853390,602750,7087250,20,380.5364
853391,604250,7087250,20,380.2031
853392,605750,7087250,20,379.8758
853393,607250,7087250,20,379.5544
853394,608750,7087250,20,379.2375
853395,610250,7087250,20,378.9219
853396,611750,7087250,20,378.6036
853397,613250,7087250,20,378.2775
853398,614750,7087250,20,377.9394
853399,616250,7087250,20,377.5858
853400,617750,7087250,20,377.2137
853401,619250,7087250,20,376.8205
853402,620750,7087250,20,376.405
853403,622250,7087250,20,375.9671
853404,623750,7087250,20,375.5069
853405,625250,7087250,20,375.0235
853406,626750,7087250,20,374.5134
853407,628250,7087250,20,373.9725
853408,629750,7087250,20,373.3946
853409,631250,7087250,20,372.77
853410,632750,7087250,20,372.0853
853411,634250,7087250,20,371.3264
853412,635750,7087250,20,370.4804
853413,637250,7087250,20,369.5355
853414,638750,7087250,20,368.4833
853415,640250,7087250,20,367.3184
853416,641750,7087250,20,366.0381
853417,643250,7087250,20,364.6427
853418,644750,7087250,20,363.1345
853419,646250,7087250,20,361.5163
853420,647750,7087250,20,359.7898
853421,649250,7087250,20,357.9541
853422,650750,7087250,20,356.0063
853423,652250,7087250,20,353.9443
853424,653750,7087250,20,351.7714
853425,655250,7087250,20,349.5001
853426,656750,7087250,20,347.1568
853427,658250,7087250,20,344.7868
853428,659750,7087250,20,342.4444
853429,661250,7087250,20,340.1791
853430,662750,7087250,20,338.0285
853431,664250,7087250,20,336.0193
853432,665750,7087250,20,334.1685
853433,667250,7087250,20,332.4774
853434,668750,7087250,20,330.9249
853435,670250,7087250,20,329.4752
853436,671750,7087250,20,328.0941
853437,673250,7087250,20,326.7624
853438,674750,7087250,20,325.4521
853439,676250,7087250,20,324.1195
853440,677750,7087250,20,322.7375
853441,679250,7087250,20,321.3702
853442,680750,7087250,20,320.1453
853443,682250,7087250,20,319.0588
853444,683750,7087250,20,318.0343
853445,685250,7087250,20,317.0711
853446,686750,7087250,20,316.1869
853447,688250,7087250,20,315.388
853448,689750,7087250,20,314.6822
853449,691250,7087250,20,314.0704
853450,692750,7087250,20,313.5417
853451,694250,7087250,20,313.0809
853452,695750,7087250,20,312.6775
853453,697250,7087250,20,312.3301
853454,698750,7087250,20,312.0401
853455,700250,7087250,20,311.808
853456,701750,7087250,20,311.6504
853457,703250,7087250,20,307.966
853458,704750,7087250,20,306.7543
853459,706250,7087250,20,305.7616
853460,707750,7087250,20,304.8046
853461,709250,7087250,20,303.8052
853462,710750,7087250,20,302.7671
853463,712250,7087250,20,301.6967
853464,713750,7087250,20,300.579
853465,715250,7087250,20,299.3734
853466,716750,7087250,20,298.054
853467,718250,7087250,20,296.6116
853468,719750,7087250,20,295.0214
853469,721250,7087250,20,293.2321
853470,722750,7087250,20,291.2192
853471,724250,7087250,20,289.0256
853472,725750,7087250,20,286.7071
853473,727250,7087250,20,284.3045
853474,728750,7087250,20,281.7927
853475,730250,7087250,20,279.2372
853476,731750,7087250,20,276.8082
853477,733250,7087250,20,274.6045
853478,734750,7087250,20,272.6811
853479,736250,7087250,20,271.069
853480,737750,7087250,20,269.7522
853481,739250,7087250,20,268.6638
853482,740750,7087250,20,267.7675
853483,742250,7087250,20,267.0452
853484,743750,7087250,20,266.4558
853485,745250,7087250,20,265.9884
853486,746750,7087250,20,265.6253
853487,748250,7087250,20,265.3373
853488,749750,7087250,20,265.1165
853489,751250,7087250,20,264.9552
853490,752750,7087250,20,264.8476
853491,754250,7087250,20,264.7918
853492,755750,7087250,20,264.7877
853493,757250,7087250,20,264.8359
853494,758750,7087250,20,264.9379
853495,760250,7087250,20,265.0937
853496,761750,7087250,20,265.3143
853497,763250,7087250,20,265.5896
853498,764750,7087250,20,265.9123
853499,766250,7087250,20,266.2703
853500,767750,7087250,20,266.6549
853501,769250,7087250,20,267.0529
853502,770750,7087250,20,267.4536
853503,772250,7087250,20,267.8589
853504,773750,7087250,20,268.2525
853505,775250,7087250,20,268.6377
853506,776750,7087250,20,269.0236
853507,778250,7087250,20,269.4219
853508,779750,7087250,20,269.8348
853509,781250,7087250,20,270.2502
853510,782750,7087250,20,270.675
853511,784250,7087250,20,271.1214
853512,785750,7087250,20,271.586
853513,787250,7087250,20,272.0533
853514,788750,7087250,20,272.4996
853515,790250,7087250,20,272.8903
853516,791750,7087250,20,273.2312
853517,793250,7087250,20,273.5462
853518,794750,7087250,20,273.8311
853519,796250,7087250,20,274.091
853520,797750,7087250,20,274.3425
853521,799250,7087250,20,274.5838
853522,800750,7087250,20,274.7969
853523,802250,7087250,20,274.9814
853524,803750,7087250,20,275.15
853525,805250,7087250,20,275.3106
853526,806750,7087250,20,275.47
853527,808250,7087250,20,275.6348
853528,809750,7087250,20,275.8108
853529,811250,7087250,20,276.0043
853530,812750,7087250,20,276.2221
853531,814250,7087250,20,276.4714
853532,815750,7087250,20,276.7657
853533,817250,7087250,20,277.1422
853534,818750,7087250,20,277.6942
853535,820250,7087250,20,278.4455
853536,821750,7087250,20,279.4169
853537,823250,7087250,20,280.5981
853538,824750,7087250,20,281.9173
853539,826250,7087250,20,283.1862
853540,827750,7087250,20,285.3188
853541,829250,7087250,20,287.3696
853542,830750,7087250,20,289.4171
853543,832250,7087250,20,291.5015
853544,833750,7087250,20,293.5754
853545,835250,7087250,20,295.5848
853546,836750,7087250,20,297.573
853547,838250,7087250,20,299.595
853548,839750,7087250,20,301.6979
853549,841250,7087250,20,303.8935
853550,842750,7087250,20,306.1973
853551,844250,7087250,20,308.6236
853552,845750,7087250,20,311.2003
853553,847250,7087250,20,313.941
853554,848750,7087250,20,316.8092
853555,850250,7087250,20,319.9327
853556,851750,7087250,20,323.4014
853557,853250,7087250,20,327.236
853558,854750,7087250,20,331.3413
853559,856250,7087250,20,335.572
853560,857750,7087250,20,339.9696
853561,859250,7087250,20,344.5907
853562,860750,7087250,20,349.1446
853563,862250,7087250,20,353.4751
853564,863750,7087250,20,358.041
853565,865250,7087250,20,363.0448
853566,866750,7087250,20,369.3395
853567,868250,7087250,20,376.7257
853568,869750,7087250,20,384.9749
853569,871250,7087250,20,391.4416
853570,872750,7087250,20,389.8244
853571,874250,7087250,20,385.1295
853572,875750,7087250,20,372.9238
853573,551750,7085750,20,382.1478
853574,553250,7085750,20,382.8386
853575,554750,7085750,20,383.3324
853576,556250,7085750,20,383.6986
853577,557750,7085750,20,383.9751
853578,559250,7085750,20,384.184
853579,560750,7085750,20,384.3391
853580,562250,7085750,20,384.4499
853581,563750,7085750,20,384.5235
853582,565250,7085750,20,384.5655
853583,566750,7085750,20,384.5805
853584,568250,7085750,20,384.5727
853585,569750,7085750,20,384.5454
853586,571250,7085750,20,384.5014
853587,572750,7085750,20,384.4424
853588,574250,7085750,20,384.3698
853589,575750,7085750,20,384.2844
853590,577250,7085750,20,384.1861
853591,578750,7085750,20,384.0747
853592,580250,7085750,20,383.9493
853593,581750,7085750,20,383.8087
853594,583250,7085750,20,383.6516
853595,584750,7085750,20,383.4764
853596,586250,7085750,20,383.2818
853597,587750,7085750,20,383.0664
853598,589250,7085750,20,382.8296
853599,590750,7085750,20,382.5711
853600,592250,7085750,20,382.2919
853601,593750,7085750,20,381.9937
853602,595250,7085750,20,381.6793
853603,596750,7085750,20,381.3523
853604,598250,7085750,20,381.0172
853605,599750,7085750,20,380.6785
853606,601250,7085750,20,380.3403
853607,602750,7085750,20,380.0059
853608,604250,7085750,20,379.6776
853609,605750,7085750,20,379.3564
853610,607250,7085750,20,379.0415
853611,608750,7085750,20,378.7309
853612,610250,7085750,20,378.421
853613,611750,7085750,20,378.1073
853614,613250,7085750,20,377.7852
853615,614750,7085750,20,377.4513
853616,616250,7085750,20,377.1031
853617,617750,7085750,20,376.7373
853618,619250,7085750,20,376.3504
853619,620750,7085750,20,375.9407
853620,622250,7085750,20,375.5079
853621,623750,7085750,20,375.0528
853622,625250,7085750,20,374.5762
853623,626750,7085750,20,374.0722
853624,628250,7085750,20,373.5362
853625,629750,7085750,20,372.9625
853626,631250,7085750,20,372.3418
853627,632750,7085750,20,371.6609
853628,634250,7085750,20,370.9068
853629,635750,7085750,20,370.0668
853630,637250,7085750,20,369.1279
853631,638750,7085750,20,368.0794
853632,640250,7085750,20,366.9146
853633,641750,7085750,20,365.6294
853634,643250,7085750,20,364.2228
853635,644750,7085750,20,362.6959
853636,646250,7085750,20,361.0508
853637,647750,7085750,20,359.288
853638,649250,7085750,20,357.4057
853639,650750,7085750,20,355.4009
853640,652250,7085750,20,353.2725
853641,653750,7085750,20,351.0262
853642,655250,7085750,20,348.679
853643,656750,7085750,20,346.2646
853644,658250,7085750,20,343.8385
853645,659750,7085750,20,341.4621
853646,661250,7085750,20,339.1922
853647,662750,7085750,20,337.0723
853648,664250,7085750,20,335.1287
853649,665750,7085750,20,333.3673
853650,667250,7085750,20,331.7729
853651,668750,7085750,20,330.3121
853652,670250,7085750,20,328.9449
853653,671750,7085750,20,327.6411
853654,673250,7085750,20,326.3788
853655,674750,7085750,20,325.1253
853656,676250,7085750,20,323.8361
853657,677750,7085750,20,322.4734
853658,679250,7085750,20,321.1324
853659,680750,7085750,20,319.9827
853660,682250,7085750,20,318.9804
853661,683750,7085750,20,317.9956
853662,685250,7085750,20,317.0436
853663,686750,7085750,20,316.1685
853664,688250,7085750,20,315.3796
853665,689750,7085750,20,314.6817
853666,691250,7085750,20,314.0711
853667,692750,7085750,20,313.5369
853668,694250,7085750,20,313.0669
853669,695750,7085750,20,312.6554
853670,697250,7085750,20,312.3059
853671,698750,7085750,20,312.0216
853672,700250,7085750,20,311.8006
853673,701750,7085750,20,311.645
853674,703250,7085750,20,311.5727
853675,704750,7085750,20,306.1952
853676,706250,7085750,20,305.4101
853677,707750,7085750,20,304.5739
853678,709250,7085750,20,303.6634
853679,710750,7085750,20,302.6815
853680,712250,7085750,20,301.6315
853681,713750,7085750,20,300.5222
853682,715250,7085750,20,299.3298
853683,716750,7085750,20,298.0168
853684,718250,7085750,20,296.5751
853685,719750,7085750,20,294.9898
853686,721250,7085750,20,293.2085
853687,722750,7085750,20,291.2048
853688,724250,7085750,20,289.0269
853689,725750,7085750,20,286.7344
853690,727250,7085750,20,284.3559
853691,728750,7085750,20,281.8967
853692,730250,7085750,20,279.4132
853693,731750,7085750,20,277.0302
853694,733250,7085750,20,274.8484
853695,734750,7085750,20,272.9383
853696,736250,7085750,20,271.345
853697,737750,7085750,20,270.0624
853698,739250,7085750,20,269.0183
853699,740750,7085750,20,268.1628
853700,742250,7085750,20,267.4765
853701,743750,7085750,20,266.9286
853702,745250,7085750,20,266.4899
853703,746750,7085750,20,266.1474
853704,748250,7085750,20,265.8758
853705,749750,7085750,20,265.666
853706,751250,7085750,20,265.5155
853707,752750,7085750,20,265.4227
853708,754250,7085750,20,265.3866
853709,755750,7085750,20,265.4062
853710,757250,7085750,20,265.4788
853711,758750,7085750,20,265.6028
853712,760250,7085750,20,265.7799
853713,761750,7085750,20,266.0136
853714,763250,7085750,20,266.2899
853715,764750,7085750,20,266.6071
853716,766250,7085750,20,266.9552
853717,767750,7085750,20,267.327
853718,769250,7085750,20,267.7075
853719,770750,7085750,20,268.0927
853720,772250,7085750,20,268.4796
853721,773750,7085750,20,268.8608
853722,775250,7085750,20,269.2337
853723,776750,7085750,20,269.6
853724,778250,7085750,20,269.9713
853725,779750,7085750,20,270.3462
853726,781250,7085750,20,270.7273
853727,782750,7085750,20,271.1243
853728,784250,7085750,20,271.5425
853729,785750,7085750,20,271.975
853730,787250,7085750,20,272.4021
853731,788750,7085750,20,272.7957
853732,790250,7085750,20,273.1356
853733,791750,7085750,20,273.4368
853734,793250,7085750,20,273.7114
853735,794750,7085750,20,273.9612
853736,796250,7085750,20,274.1958
853737,797750,7085750,20,274.4369
853738,799250,7085750,20,274.6852
853739,800750,7085750,20,274.9154
853740,802250,7085750,20,275.1196
853741,803750,7085750,20,275.308
853742,805250,7085750,20,275.4896
853743,806750,7085750,20,275.6726
853744,808250,7085750,20,275.8637
853745,809750,7085750,20,276.0692
853746,811250,7085750,20,276.2964
853747,812750,7085750,20,276.5535
853748,814250,7085750,20,276.8491
853749,815750,7085750,20,277.1978
853750,817250,7085750,20,277.6277
853751,818750,7085750,20,278.188
853752,820250,7085750,20,278.9183
853753,821750,7085750,20,279.8474
853754,823250,7085750,20,280.9716
853755,824750,7085750,20,282.2633
853756,826250,7085750,20,283.7128
853757,827750,7085750,20,285.4653
853758,829250,7085750,20,287.3021
853759,830750,7085750,20,289.1434
853760,832250,7085750,20,290.9938
853761,833750,7085750,20,292.882
853762,835250,7085750,20,294.7403
853763,836750,7085750,20,296.5531
853764,838250,7085750,20,298.3843
853765,839750,7085750,20,300.3045
853766,841250,7085750,20,302.3378
853767,842750,7085750,20,304.4731
