INODE,X,Y,RCH_SS_m_per_day
799051,917750,7051250,6.0901698e-06
799052,919250,7051250,5.9800072e-06
799053,929750,7051250,4.7072308e-06
799054,931250,7051250,4.126437e-06
799055,934250,7051250,4.9123528e-06
799281,889250,7049750,5.5704891e-06
799282,890750,7049750,6.0993229e-06
799283,892250,7049750,6.1088499e-06
799284,893750,7049750,4.6252107e-06
799285,895250,7049750,4.4336243e-06
799286,896750,7049750,6.3013267e-06
799287,898250,7049750,7.1536142e-06
799288,899750,7049750,7.5270082e-06
799289,901250,7049750,7.4041504e-06
799290,902750,7049750,7.3526367e-06
799291,904250,7049750,7.3218862e-06
799296,911750,7049750,7.4851937e-06
799297,913250,7049750,8.1506369e-06
799298,914750,7049750,8.2007136e-06
799299,916250,7049750,8.2829783e-06
799300,920750,7049750,8.0790778e-06
799301,923750,7049750,5.7991119e-06
799302,925250,7049750,4.6908494e-06
799303,926750,7049750,4.8063716e-06
799304,928250,7049750,4.8072338e-06
799305,931250,7049750,4.7394251e-06
799306,932750,7049750,4.80071e-06
799307,934250,7049750,5.0476615e-06
799534,890750,7048250,4.0991858e-06
799535,892250,7048250,4.2258512e-06
799537,895250,7048250,3.7747625e-06
799539,898250,7048250,5.9343056e-06
799540,899750,7048250,7.1798313e-06
799541,901250,7048250,5.9490917e-06
799542,902750,7048250,5.2997566e-06
799543,904250,7048250,5.3125596e-06
799552,919250,7048250,6.3689563e-06
799553,923750,7048250,5.2320702e-06
799554,925250,7048250,4.5297338e-06
799555,928250,7048250,5.28293e-06
799556,929750,7048250,5.9942404e-06
799557,931250,7048250,6.2199392e-06
799562,938750,7048250,5.1967791e-06
799789,890750,7046750,3.3489853e-06
799795,899750,7046750,6.1022974e-06
799796,901250,7046750,4.7419471e-06
799807,931250,7046750,8.2337629e-06
799812,938750,7046750,5.3246013e-06
800064,926750,7045250,5.8158234e-06
800065,928250,7045250,6.9742996e-06
800066,929750,7045250,7.9700858e-06
800067,935750,7045250,5.0610606e-06
800068,937250,7045250,5.6140279e-06
800324,931250,7043750,5.7275529e-06
800325,932750,7043750,4.8299589e-06
800326,934250,7043750,4.5203792e-06
800327,935750,7043750,4.9428586e-06
800566,902750,7042250,7.1474428e-06
800567,904250,7042250,6.9287344e-06
800584,929750,7042250,5.6673093e-06
800585,931250,7042250,4.9014102e-06
800586,932750,7042250,4.4844055e-06
800828,902750,7040750,7.7811292e-06
800829,904250,7040750,7.5941848e-06
800840,920750,7040750,5.7087077e-06
800841,922250,7040750,6.9874332e-06
800842,923750,7040750,7.0186575e-06
800846,929750,7040750,3.9096544e-06
800847,931250,7040750,4.2840256e-06
800848,932750,7040750,4.3288578e-06
801092,902750,7039250,7.7375907e-06
801093,904250,7039250,7.5892272e-06
801094,905750,7039250,7.8341527e-06
801095,907250,7039250,7.3262686e-06
801096,908750,7039250,5.3082849e-06
801097,910250,7039250,5.8496562e-06
801098,911750,7039250,7.6896686e-06
801105,922250,7039250,5.0291465e-06
801106,923750,7039250,5.0659605e-06
801110,929750,7039250,3.865397e-06
801111,931250,7039250,4.247082e-06
801112,932750,7039250,5.1412057e-06
801357,905750,7037750,6.4211313e-06
801359,908750,7037750,6.1964738e-06
801360,910250,7037750,6.3650618e-06
801361,911750,7037750,7.0146057e-06
801368,922250,7037750,4.0200684e-06
801369,923750,7037750,4.4237313e-06
801370,925250,7037750,4.4439989e-06
801374,931250,7037750,4.2303559e-06
801375,932750,7037750,5.6791496e-06
801623,908750,7036250,7.4350446e-06
801624,910250,7036250,6.533729e-06
801625,911750,7036250,4.7010158e-06
801633,923750,7036250,5.9660547e-06
801634,925250,7036250,6.2344807e-06
801635,926750,7036250,6.0773164e-06
801636,928250,7036250,6.0242292e-06
801637,929750,7036250,5.4577113e-06
801638,931250,7036250,4.233812e-06
801639,932750,7036250,4.5368606e-06
801640,934250,7036250,5.3806343e-06
801898,923750,7034750,6.7974925e-06
801899,925250,7034750,7.1692839e-06
801900,926750,7034750,7.0375318e-06
801901,928250,7034750,7.0281485e-06
801902,929750,7034750,6.1367982e-06
801903,931250,7034750,4.1542344e-06
801904,932750,7034750,3.7257273e-06
801905,934250,7034750,3.7696111e-06
802164,923750,7033250,6.9501521e-06
802165,925250,7033250,7.2363168e-06
802166,926750,7033250,7.0734909e-06
802167,928250,7033250,6.9658217e-06
802168,929750,7033250,5.9839444e-06
802169,931250,7033250,4.0580394e-06
802432,925250,7031750,5.9045828e-06
802978,941750,7028750,4.8335801e-06
802979,943250,7028750,4.9770219e-06
803247,940250,7027250,6.1273217e-06
803248,941750,7027250,4.8842676e-06
803249,943250,7027250,4.9206292e-06
803250,944750,7027250,7.9779893e-06
803517,940250,7025750,5.4794091e-06
803518,941750,7025750,4.7785957e-06
803787,940250,7024250,4.4824874e-06
803788,941750,7024250,4.5575093e-06
803789,943250,7024250,4.5814418e-06
803790,944750,7024250,5.5054174e-06
804062,941750,7022750,4.4862595e-06
804063,943250,7022750,4.5395982e-06
804064,944750,7022750,4.8977176e-06
804337,941750,7021250,4.4777166e-06
804338,943250,7021250,4.5762972e-06
804339,944750,7021250,4.9517462e-06
804340,946250,7021250,5.7324314e-06
804603,925250,7019750,6.9724674e-06
804604,926750,7019750,6.9614748e-06
804613,940250,7019750,6.5732015e-06
804614,941750,7019750,5.6468402e-06
804615,943250,7019750,4.5930233e-06
804878,923750,7018250,6.1002715e-06
804879,925250,7018250,6.3075777e-06
804880,926750,7018250,6.3487601e-06
804881,928250,7018250,6.1993624e-06
804882,929750,7018250,6.347711e-06
804888,938750,7018250,7.3156357e-06
804889,940250,7018250,7.820573e-06
804890,941750,7018250,6.8958429e-06
804891,943250,7018250,4.5184538e-06
805156,925250,7016750,4.3843665e-06
805157,926750,7016750,4.4281137e-06
805158,928250,7016750,4.4115027e-06
805434,925250,7015250,4.2373108e-06
805435,926750,7015250,4.4185008e-06
805436,928250,7015250,4.3224277e-06
805437,929750,7015250,4.3896184e-06
805438,931250,7015250,4.4145995e-06
805447,944750,7015250,8.0918662e-06
805448,946250,7015250,8.2472707e-06
805715,928250,7013750,6.136755e-06
805716,929750,7013750,6.1960932e-06
805725,943250,7013750,7.4503478e-06
805726,944750,7013750,7.3986903e-06
805727,946250,7013750,7.3859733e-06
805728,947750,7013750,7.4920908e-06
806005,943250,7012250,6.6525417e-06
806006,944750,7012250,6.6908287e-06
806007,946250,7012250,6.7103206e-06
806286,944750,7010750,6.041515e-06
806287,946250,7010750,6.7499873e-06
806288,947750,7010750,6.7568558e-06
806289,949250,7010750,7.6143019e-06
806290,950750,7010750,8.7226072e-06
806291,952250,7010750,8.6608197e-06
806307,985250,7010750,7.1846594e-06
806569,943250,7009250,3.7880613e-06
806570,944750,7009250,5.6336494e-06
806571,946250,7009250,6.6937887e-06
806572,947750,7009250,6.6428638e-06
806573,949250,7009250,7.4431632e-06
806574,950750,7009250,8.4054764e-06
806575,952250,7009250,8.1292983e-06
806852,944750,7007750,5.501387e-06
806853,946250,7007750,6.4727815e-06
806854,947750,7007750,6.4565729e-06
806855,949250,7007750,6.9706066e-06
806856,950750,7007750,7.3816627e-06
806857,952250,7007750,6.093489e-06
806859,955250,7007750,9.0097783e-06
806860,956750,7007750,9.494096e-06
807129,943250,7006250,4.5695224e-06
807130,944750,7006250,5.165648e-06
807131,946250,7006250,5.548849e-06
807132,947750,7006250,5.5925389e-06
807133,949250,7006250,6.3385796e-06
807134,950750,7006250,6.7677333e-06
807135,952250,7006250,5.1728325e-06
807136,953750,7006250,5.4724687e-06
807137,955250,7006250,7.7084924e-06
807138,956750,7006250,8.0216723e-06
807139,958250,7006250,8.1349026e-06
807409,946250,7004750,3.9109909e-06
807410,947750,7004750,3.9341539e-06
807411,949250,7004750,5.5748933e-06
807412,950750,7004750,6.9435637e-06
807413,952250,7004750,6.4560986e-06
807414,953750,7004750,6.790322e-06
807415,955250,7004750,7.917135e-06
807416,956750,7004750,8.0449499e-06
807417,958250,7004750,8.2166634e-06
807418,961250,7004750,9.3031276e-06
807426,980750,7004750,8.1213948e-06
807691,947750,7003250,4.3679279e-06
807692,949250,7003250,5.7507882e-06
807693,950750,7003250,6.9894231e-06
807694,952250,7003250,7.0485962e-06
807695,953750,7003250,7.046965e-06
807696,955250,7003250,7.0734768e-06
807697,956750,7003250,7.6071174e-06
807698,961250,7003250,9.0992271e-06
807707,979250,7003250,7.7698496e-06
807972,947750,7001750,6.1436954e-06
807973,949250,7001750,6.5219247e-06
807974,950750,7001750,6.8712502e-06
807975,952250,7001750,6.8931345e-06
807976,953750,7001750,6.0881439e-06
807977,955250,7001750,4.8478705e-06
807978,958250,7001750,7.8051262e-06
807979,959750,7001750,8.1409371e-06
807980,961250,7001750,8.255317e-06
807981,962750,7001750,8.2347688e-06
807983,965750,7001750,1.0504618e-05
807984,967250,7001750,9.0660342e-06
807988,979250,7001750,7.69283e-06
807989,982250,7001750,1.1591514e-05
808253,946250,7000250,5.132189e-06
808254,947750,7000250,5.2521868e-06
808255,949250,7000250,5.4265515e-06
808256,950750,7000250,5.8075825e-06
808257,952250,7000250,6.5778431e-06
808258,953750,7000250,6.1248356e-06
808259,955250,7000250,4.9834375e-06
808260,956750,7000250,6.4963183e-06
808261,958250,7000250,7.5924604e-06
808262,959750,7000250,7.7149589e-06
808263,961250,7000250,7.7373033e-06
808264,962750,7000250,7.7354352e-06
808265,964250,7000250,8.7680864e-06
808266,965750,7000250,9.4247644e-06
808267,967250,7000250,9.4334573e-06
808268,968750,7000250,1.0623022e-05
808272,977750,7000250,7.0728661e-06
808273,979250,7000250,7.3102469e-06
808274,980750,7000250,7.5319658e-06
808275,982250,7000250,7.8555631e-06
808539,946250,6998750,3.3443582e-06
808540,947750,6998750,3.5109131e-06
808541,949250,6998750,3.6290792e-06
808542,950750,6998750,4.3785972e-06
808543,952250,6998750,6.242894e-06
808544,953750,6998750,6.900003e-06
808545,955250,6998750,6.9746729e-06
808546,956750,6998750,7.265774e-06
808547,958250,6998750,7.531894e-06
808548,959750,6998750,7.63564e-06
808549,961250,6998750,7.6482138e-06
808550,962750,6998750,7.6902434e-06
808551,964250,6998750,8.7798689e-06
808552,965750,6998750,9.3987555e-06
808553,967250,6998750,9.3230292e-06
808557,976250,6998750,7.0494652e-06
808558,977750,6998750,7.0866677e-06
808559,979250,6998750,7.3578094e-06
808560,980750,6998750,7.4928093e-06
808561,982250,6998750,7.4673035e-06
808562,983750,6998750,1.1457448e-05
808823,941750,6997250,4.7358903e-06
808824,943250,6997250,5.4088914e-06
808825,944750,6997250,5.2373794e-06
808826,946250,6997250,5.187173e-06
808827,947750,6997250,5.1948823e-06
808828,949250,6997250,5.251246e-06
808829,950750,6997250,5.6750187e-06
808830,952250,6997250,6.7492474e-06
808831,953750,6997250,7.1386271e-06
808832,955250,6997250,7.2670673e-06
808833,956750,6997250,7.2665644e-06
808834,958250,6997250,7.2537036e-06
808835,959750,6997250,7.2350235e-06
808836,961250,6997250,7.1959389e-06
808837,962750,6997250,7.2659177e-06
808838,964250,6997250,8.4058356e-06
808839,965750,6997250,9.0260874e-06
808840,967250,6997250,8.9736395e-06
808847,977750,6997250,7.1152194e-06
808848,979250,6997250,7.6762335e-06
808849,985250,6997250,1.5769321e-05
808850,986750,6997250,1.5647325e-05
809110,940250,6995750,3.7091233e-06
809113,944750,6995750,6.8047634e-06
809114,946250,6995750,6.9767352e-06
809115,947750,6995750,7.1305731e-06
809116,949250,6995750,7.3500501e-06
809117,950750,6995750,7.4298714e-06
809118,952250,6995750,7.3833867e-06
809119,953750,6995750,7.1666113e-06
809120,955250,6995750,6.9350208e-06
809121,956750,6995750,6.9472135e-06
809122,958250,6995750,6.8472318e-06
809123,961250,6995750,6.4739311e-06
809124,962750,6995750,6.5169024e-06
809125,964250,6995750,7.6481419e-06
809126,965750,6995750,8.2683928e-06
809127,967250,6995750,8.3183986e-06
809128,968750,6995750,9.7695556e-06
809135,979250,6995750,9.881277e-06
809136,982250,6995750,7.4506352e-06
809398,943250,6994250,4.9532405e-06
809399,944750,6994250,5.0134695e-06
809400,946250,6994250,6.0426073e-06
809401,947750,6994250,7.1640179e-06
809402,949250,6994250,7.3066549e-06
809403,950750,6994250,7.3950978e-06
809404,952250,6994250,7.4111194e-06
809405,953750,6994250,7.1961549e-06
809406,955250,6994250,6.964277e-06
809407,956750,6994250,6.9855364e-06
809408,958250,6994250,6.7801343e-06
809409,959750,6994250,6.3464609e-06
809410,961250,6994250,6.2500285e-06
809411,962750,6994250,6.4023216e-06
809412,964250,6994250,7.4908694e-06
809413,965750,6994250,8.0380532e-06
809414,967250,6994250,8.0728269e-06
809415,968750,6994250,9.4498382e-06
809422,979250,6994250,1.1796923e-05
809423,980750,6994250,1.1156411e-05
809424,982250,6994250,7.3018409e-06
809425,989750,6994250,6.9146595e-06
809687,943250,6992750,3.7150005e-06
809690,947750,6992750,6.8706177e-06
809691,949250,6992750,7.014361e-06
809692,950750,6992750,7.1459554e-06
809693,952250,6992750,7.2685762e-06
809694,953750,6992750,7.1751824e-06
809695,955250,6992750,7.0393639e-06
809696,956750,6992750,7.0954329e-06
809697,958250,6992750,6.7878864e-06
809698,959750,6992750,6.1673904e-06
809699,961250,6992750,6.2279573e-06
809700,962750,6992750,6.5739487e-06
809701,964250,6992750,7.6542483e-06
809702,965750,6992750,8.1326034e-06
809703,967250,6992750,8.1209637e-06
809704,968750,6992750,9.4781462e-06
809705,970250,6992750,1.0648814e-05
809712,980750,6992750,1.0850129e-05
809713,985250,6992750,6.6420807e-06
809714,991250,6992750,8.9400155e-06
809980,949250,6991250,5.5039304e-06
809981,950750,6991250,5.649204e-06
809982,952250,6991250,5.7567295e-06
809983,953750,6991250,6.2849172e-06
809986,958250,6991250,6.6502857e-06
809987,959750,6991250,6.3120319e-06
809988,961250,6991250,6.3360144e-06
809989,962750,6991250,6.6404714e-06
809990,964250,6991250,7.6641636e-06
809991,965750,6991250,8.0672944e-06
809992,967250,6991250,8.0331674e-06
809993,968750,6991250,9.1590755e-06
809994,970250,6991250,1.0069875e-05
809996,973250,6991250,1.0984841e-05
809997,974750,6991250,1.2394327e-05
810001,982250,6991250,7.9768397e-06
810271,952250,6989750,4.5878933e-06
810276,959750,6989750,6.495241e-06
810277,961250,6989750,6.4300975e-06
810278,962750,6989750,6.6814673e-06
810279,964250,6989750,7.6306824e-06
810280,965750,6989750,7.9510464e-06
810281,967250,6989750,7.8929943e-06
810282,968750,6989750,8.656868e-06
810283,970250,6989750,9.2240243e-06
810284,971750,6989750,9.2357359e-06
810285,973250,6989750,1.0146966e-05
810286,974750,6989750,1.1536623e-05
810295,988250,6989750,6.4022138e-06
810296,989750,6989750,6.7460719e-06
810297,991250,6989750,1.0282325e-05
810571,961250,6988250,5.4510083e-06
810572,962750,6988250,5.4008233e-06
810574,965750,6988250,7.9607462e-06
810575,967250,6988250,7.9389765e-06
810576,968750,6988250,7.4373438e-06
810577,970250,6988250,7.5815396e-06
810578,971750,6988250,8.6927193e-06
810579,973250,6988250,9.9113813e-06
810588,986750,6988250,6.8014365e-06
810589,988250,6988250,6.152784e-06
810590,989750,6988250,6.4572841e-06
810868,967250,6986750,7.9267629e-06
810869,968750,6986750,5.9785707e-06
810870,970250,6986750,5.8319242e-06
810871,971750,6986750,8.3476398e-06
810872,973250,6986750,9.9046274e-06
810881,986750,6986750,6.1561823e-06
810882,988250,6986750,6.0172097e-06
810883,991250,6986750,7.3859014e-06
811162,968750,6985250,7.0149717e-06
811163,970250,6985250,7.160756e-06
811174,986750,6985250,5.8764331e-06
811175,989750,6985250,6.1528845e-06
811176,991250,6985250,6.9404527e-06
811461,977750,6983750,9.5237683e-06
811467,986750,6983750,5.7288894e-06
811468,988250,6983750,5.7136863e-06
811748,968750,6982250,7.3828837e-06
811749,970250,6982250,7.6566912e-06
811750,971750,6982250,6.2871154e-06
811751,973250,6982250,7.6959195e-06
811752,974750,6982250,9.1689899e-06
811753,976250,6982250,9.085792e-06
811754,977750,6982250,9.4808047e-06
811755,979250,6982250,1.0315949e-05
811761,988250,6982250,5.6992667e-06
812041,970250,6980750,7.1110021e-06
812042,971750,6980750,4.9259247e-06
812043,973250,6980750,7.0169262e-06
812044,974750,6980750,9.1500942e-06
812045,976250,6980750,9.1511001e-06
812046,977750,6980750,9.5112673e-06
812047,979250,6980750,1.0150558e-05
812332,970250,6979250,7.4611967e-06
812333,971750,6979250,6.6048283e-06
812334,973250,6979250,7.8392532e-06
812335,974750,6979250,8.9355608e-06
812336,976250,6979250,8.9011464e-06
812337,977750,6979250,9.1875263e-06
812625,968750,6977750,6.7242017e-06
812626,970250,6977750,7.2207981e-06
812627,971750,6977750,7.7183358e-06
812628,973250,6977750,8.3473524e-06
812629,974750,6977750,8.7741928e-06
812630,976250,6977750,8.7150638e-06
812631,977750,6977750,8.9257173e-06
812632,979250,6977750,9.2884711e-06
812633,980750,6977750,9.1697802e-06
812920,970250,6976250,5.9804888e-06
812921,971750,6976250,7.6839215e-06
812922,973250,6976250,8.3387313e-06
812923,974750,6976250,8.7630569e-06
812924,976250,6976250,8.7478975e-06
812925,977750,6976250,8.9558935e-06
812926,979250,6976250,9.2601631e-06
812927,980750,6976250,9.1965794e-06
812928,982250,6976250,9.3948038e-06
812931,986750,6976250,7.8918456e-06
812932,988250,6976250,8.7701701e-06
812935,998750,6976250,1.4166424e-05
812936,1000250,6976250,1.6716114e-05
813216,970250,6974750,5.4282973e-06
813217,971750,6974750,7.5853477e-06
813218,973250,6974750,8.1482658e-06
813219,974750,6974750,8.3335581e-06
813220,976250,6974750,7.9384017e-06
813221,977750,6974750,8.4562716e-06
813222,979250,6974750,9.1608717e-06
813510,970250,6973250,5.4099264e-06
813511,971750,6973250,7.3874103e-06
813512,973250,6973250,7.7295435e-06
813513,974750,6973250,7.2590924e-06
813514,976250,6973250,5.6972694e-06
813515,977750,6973250,7.01832e-06
813516,979250,6973250,8.8959732e-06
813517,980750,6973250,8.74955e-06
813518,982250,6973250,8.9844161e-06
813527,1000250,6973250,1.276132e-05
813807,970250,6971750,4.88661e-06
813808,971750,6971750,6.1350597e-06
813809,973250,6971750,6.4051883e-06
813811,976250,6971750,5.3174526e-06
813812,977750,6971750,6.8420154e-06
813819,988250,6971750,1.0819522e-05
814108,971750,6970250,4.3018076e-06
814111,976250,6970250,6.7907172e-06
814117,986750,6970250,6.9606344e-06
814118,988250,6970250,1.0275859e-05
814119,989750,6970250,1.1698134e-05
814120,991250,6970250,1.1709414e-05
814123,995750,6970250,1.1762293e-05
814124,997250,6970250,1.1464058e-05
814418,986750,6968750,6.7142223e-06
814419,988250,6968750,1.0287354e-05
814420,989750,6968750,1.1734919e-05
814422,994250,6968750,8.8474053e-06
814423,995750,6968750,8.3867963e-06
814424,997250,6968750,9.2166247e-06
814717,985250,6967250,8.5207184e-06
814718,986750,6967250,8.6562932e-06
814719,988250,6967250,1.1058915e-05
814720,989750,6967250,1.1921074e-05
814721,991250,6967250,1.1893772e-05
814722,992750,6967250,1.2588529e-05
814723,995750,6967250,9.0878757e-06
814724,997250,6967250,9.4005518e-06
815015,986750,6965750,9.5718342e-06
815016,988250,6965750,1.1408377e-05
815017,989750,6965750,1.195477e-05
815018,991250,6965750,1.1962314e-05
815019,992750,6965750,1.4140918e-05
815020,995750,6965750,9.4106099e-06
815021,997250,6965750,9.5810301e-06
815311,986750,6964250,9.6956255e-06
815312,988250,6964250,1.1412472e-05
815313,989750,6964250,1.1816968e-05
815314,991250,6964250,1.1883283e-05
815601,982250,6962750,7.8626035e-06
815602,983750,6962750,9.5872092e-06
815603,985250,6962750,9.6419562e-06
815604,986750,6962750,1.042882e-05
815605,988250,6962750,1.2232457e-05
815606,989750,6962750,1.2558209e-05
815607,994250,6962750,1.4150114e-05
815895,983750,6961250,1.0373642e-05
815896,985250,6961250,1.0459571e-05
815897,986750,6961250,1.1446024e-05
815898,988250,6961250,1.3496957e-05
815899,989750,6961250,1.3848862e-05
815900,991250,6961250,1.4113832e-05
815901,992750,6961250,1.6326348e-05
816190,985250,6959750,1.0401231e-05
816191,986750,6959750,1.1437331e-05
816192,988250,6959750,1.3504501e-05
816193,989750,6959750,1.3915463e-05
816194,991250,6959750,1.4421623e-05
816485,986750,6958250,1.1229982e-05
816486,988250,6958250,1.3196926e-05
816487,989750,6958250,1.3612415e-05
816488,991250,6958250,1.4312919e-05
816492,998750,6958250,1.0654203e-05
816493,1000250,6958250,1.0700831e-05
816785,997250,6956750,1.1960374e-05
817078,995750,6955250,2.0979563e-05
817079,997250,6955250,1.4091559e-05
817080,998750,6955250,9.7679031e-06
817081,1000250,6955250,9.7464217e-06
817374,995750,6953750,1.6550868e-05
817375,998750,6953750,9.5915202e-06
817666,992750,6952250,2.1687756e-05
817667,994250,6952250,1.7184699e-05
817668,995750,6952250,1.1390271e-05
817960,992750,6950750,2.1265945e-05
817961,994250,6950750,1.6415654e-05
817962,995750,6950750,1.1029242e-05
817963,997250,6950750,9.9081481e-06
817964,998750,6950750,9.3492536e-06
817965,1000250,6950750,9.4318048e-06
817966,1001750,6950750,1.1458238e-05
818257,991250,6949250,2.2310378e-05
818258,992750,6949250,1.9622668e-05
818259,994250,6949250,1.5178886e-05
818260,995750,6949250,1.0743293e-05
818261,997250,6949250,9.6776639e-06
818262,998750,6949250,9.2126729e-06
818554,992750,6947750,1.4776689e-05
818555,994250,6947750,1.2500301e-05
818556,997250,6947750,9.6359927e-06
818557,1001750,6947750,1.3471883e-05
818849,992750,6946250,1.1672269e-05
818850,994250,6946250,1.0948487e-05
818851,995750,6946250,1.0696161e-05
818852,998750,6946250,9.1473648e-06
818853,1000250,6946250,9.2776227e-06
819145,992750,6944750,1.1306067e-05
819146,994250,6944750,1.0901643e-05
819147,995750,6944750,1.0554336e-05
819148,997250,6944750,9.3295675e-06
819149,998750,6944750,8.9341956e-06
819150,1000250,6944750,9.0232134e-06
819151,1001750,6944750,1.0172112e-05
819443,994250,6943250,1.2055427e-05
819444,995750,6943250,1.0491327e-05
819445,997250,6943250,9.210733e-06
819446,998750,6943250,8.8037223e-06
819447,1000250,6943250,8.810619e-06
819448,1001750,6943250,8.0016271e-06
819449,1003250,6943250,7.4759969e-06
819740,994250,6941750,1.4097379e-05
819741,995750,6941750,1.051518e-05
819742,997250,6941750,9.2139662e-06
819743,998750,6941750,8.7946692e-06
819744,1000250,6941750,8.6891987e-06
819745,1001750,6941750,7.8771163e-06
819746,1003250,6941750,7.4078866e-06
819747,1004750,6941750,7.4292252e-06
819748,1007750,6941750,1.1483456e-05
819749,1009250,6941750,1.161005e-05
820040,994250,6940250,1.7118888e-05
820041,995750,6940250,1.3273658e-05
820042,997250,6940250,9.8637465e-06
820043,998750,6940250,8.9764417e-06
820044,1000250,6940250,8.7910057e-06
820045,1001750,6940250,8.0031359e-06
820046,1003250,6940250,7.5676016e-06
820047,1004750,6940250,7.5742114e-06
820048,1006250,6940250,7.8478033e-06
820340,995750,6938750,1.7409793e-05
820341,997250,6938750,1.0750262e-05
820342,998750,6938750,9.317856e-06
820343,1000250,6938750,9.1137399e-06
820344,1001750,6938750,8.4191988e-06
820345,1003250,6938750,8.0219597e-06
820346,1004750,6938750,7.943072e-06
820347,1006250,6938750,7.7645327e-06
820348,1007750,6938750,7.6363585e-06
820349,1009250,6938750,7.6481419e-06
820639,994250,6937250,2.1667855e-05
820640,995750,6937250,1.8068053e-05
820641,997250,6937250,1.0694293e-05
820642,998750,6937250,9.4298648e-06
820643,1000250,6937250,9.2479495e-06
820644,1001750,6937250,8.5587972e-06
820645,1003250,6937250,8.1920925e-06
820646,1004750,6937250,8.1029302e-06
820647,1006250,6937250,7.702386e-06
820648,1007750,6937250,7.3642759e-06
820649,1009250,6937250,7.3826682e-06
820938,992750,6935750,2.173388e-05
820939,994250,6935750,2.1710315e-05
820940,995750,6935750,1.7780092e-05
820941,997250,6935750,1.0359632e-05
820942,998750,6935750,9.4469651e-06
820943,1000250,6935750,9.2758264e-06
820944,1001750,6935750,8.5172696e-06
820945,1003250,6935750,8.1559529e-06
820946,1004750,6935750,8.0848968e-06
820947,1007750,6935750,7.3971096e-06
820948,1009250,6935750,7.3970377e-06
821236,991250,6934250,1.9886345e-05
821237,992750,6934250,1.993707e-05
821238,994250,6934250,1.7108039e-05
821239,995750,6934250,1.3758766e-05
821240,997250,6934250,9.6543135e-06
821241,998750,6934250,9.3822309e-06
821242,1000250,6934250,9.2990322e-06
821243,1001750,6934250,8.7440894e-06
821244,1003250,6934250,8.4916928e-06
821245,1004750,6934250,8.4355806e-06
821246,1006250,6934250,7.7653949e-06
821247,1007750,6934250,7.2899861e-06
821248,1009250,6934250,7.2326525e-06
821537,994250,6932750,1.3106327e-05
821538,995750,6932750,1.0234188e-05
821539,997250,6932750,9.1955017e-06
821540,998750,6932750,9.307726e-06
821541,1000250,6932750,9.34329e-06
821542,1001750,6932750,9.0770982e-06
821543,1003250,6932750,8.9747891e-06
821544,1004750,6932750,8.9566838e-06
821545,1006250,6932750,7.8419116e-06
821546,1007750,6932750,7.0815595e-06
821547,1009250,6932750,6.9181588e-06
821836,994250,6931250,1.7007238e-05
821837,995750,6931250,1.3384086e-05
821838,997250,6931250,9.3654189e-06
821839,998750,6931250,9.3899907e-06
821840,1000250,6931250,1.0177501e-05
821841,1001750,6931250,1.2224913e-05
821842,1003250,6931250,1.1134929e-05
821843,1004750,6931250,8.9711248e-06
821844,1006250,6931250,7.7633831e-06
821845,1007750,6931250,7.0079168e-06
821846,1009250,6931250,6.9260977e-06
822135,995750,6929750,1.4945744e-05
822136,997250,6929750,9.6094818e-06
822137,998750,6929750,9.9220142e-06
822138,1000250,6929750,1.1568163e-05
822139,1001750,6929750,1.5755095e-05
822140,1003250,6929750,1.3362891e-05
822141,1004750,6929750,8.8850529e-06
822142,1006250,6929750,7.6456272e-06
822143,1007750,6929750,6.9956882e-06
822432,995750,6928250,1.1787727e-05
822433,997250,6928250,1.0217519e-05
822434,998750,6928250,1.3478708e-05
822435,1000250,6928250,1.5862723e-05
822436,1001750,6928250,1.7490765e-05
822437,1003250,6928250,1.6284173e-05
822438,1004750,6928250,1.3786643e-05
822439,1006250,6928250,9.6124277e-06
822440,1007750,6928250,7.552298e-06
822441,1009250,6928250,7.5826892e-06
822730,997250,6926750,1.2304447e-05
822731,998750,6926750,1.6671283e-05
822732,1000250,6926750,1.8644119e-05
822733,1001750,6926750,1.7896267e-05
822734,1003250,6926750,1.8155131e-05
822735,1004750,6926750,1.7486598e-05
822736,1006250,6926750,1.1239896e-05
822737,1007750,6926750,8.1537264e-06
822738,1009250,6926750,8.1320286e-06
823033,1004750,6925250,1.295315e-05
823034,1006250,6925250,9.7406019e-06
823035,1007750,6925250,8.194319e-06
823036,1009250,6925250,8.0830287e-06
823328,1000250,6923750,1.5023553e-05
823329,1001750,6923750,1.1708336e-05
823330,1003250,6923750,1.0439956e-05
823331,1004750,6923750,9.6070389e-06
823332,1006250,6923750,8.7730441e-06
823333,1007750,6923750,8.6143345e-06
823334,1009250,6923750,8.7306544e-06
823625,1000250,6922250,1.2578039e-05
823626,1001750,6922250,1.4821018e-05
823627,1003250,6922250,1.1455508e-05
823628,1004750,6922250,8.991673e-06
823629,1006250,6922250,8.9122823e-06
823921,1000250,6920750,1.0812337e-05
823922,1001750,6920750,1.4566681e-05
823923,1003250,6920750,1.1061932e-05
823924,1004750,6920750,8.6992568e-06
824180,944750,6919250,4.5743072e-06
824217,1000250,6919250,9.179983e-06
824218,1001750,6919250,1.0286205e-05
824219,1003250,6919250,9.3286335e-06
824220,1004750,6919250,8.801926e-06
824221,1006250,6919250,9.2627497e-06
824475,944750,6917750,4.4328126e-06
824476,946250,6917750,4.4743829e-06
824477,947750,6917750,4.5066854e-06
824513,1001750,6917750,1.0703705e-05
