ILAY,INODE,ICOL,IROW,X,Y,stage_m,cond_m2_per_day,rbot_m
19,786328,85,203,677750,7141250,365.04,5000.0,365.04
19,786329,86,203,679250,7141250,358.67,5000.0,358.67
19,786330,87,203,680750,7141250,375.67,5000.0,375.67
19,786331,88,203,682250,7141250,405.82,5000.0,405.82
19,786332,90,203,685250,7141250,374.54,5000.0,374.54
19,786333,91,203,686750,7141250,362.99,5000.0,362.99
19,786334,93,203,689750,7141250,352.66,5000.0,352.66
19,786335,94,203,691250,7141250,366.73,5000.0,366.73
19,786336,95,203,692750,7141250,377.55,5000.0,377.55
19,786337,96,203,694250,7141250,379.79,5000.0,379.79
19,786338,97,203,695750,7141250,361.13,5000.0,361.13
19,786339,98,203,697250,7141250,390.13,5000.0,390.13
19,786340,99,203,698750,7141250,381.05,5000.0,381.05
19,786341,100,203,700250,7141250,388.0,5000.0,388.0
19,786342,101,203,701750,7141250,422.31,5000.0,422.31
19,786343,102,203,703250,7141250,369.79,5000.0,369.79
19,786344,103,203,704750,7141250,341.09,5000.0,341.09
19,786345,104,203,706250,7141250,386.38,5000.0,386.38
19,786346,105,203,707750,7141250,371.57,5000.0,371.57
19,786347,106,203,709250,7141250,352.46,5000.0,352.46
19,786348,107,203,710750,7141250,352.85,5000.0,352.85
19,786349,108,203,712250,7141250,338.28,5000.0,338.28
19,786350,109,203,713750,7141250,330.33,5000.0,330.33
19,786351,110,203,715250,7141250,311.45,5000.0,311.45
19,786352,111,203,716750,7141250,294.96,5000.0,294.96
19,786353,112,203,718250,7141250,308.61,5000.0,308.61
19,786354,113,203,719750,7141250,296.97,5000.0,296.97
19,786355,114,203,721250,7141250,289.28,5000.0,289.28
19,786356,115,203,722750,7141250,323.01,5000.0,323.01
19,786357,116,203,724250,7141250,312.82,5000.0,312.82
19,786358,117,203,725750,7141250,309.49,5000.0,309.49
19,786407,166,203,799250,7141250,226.79,5000.0,226.79
19,786408,167,203,800750,7141250,231.28,5000.0,231.28
19,786409,168,203,802250,7141250,230.45,5000.0,230.45
19,786410,169,203,803750,7141250,242.36,5000.0,242.36
19,786411,170,203,805250,7141250,246.35,5000.0,246.35
19,786412,171,203,806750,7141250,253.59,5000.0,253.59
19,786413,172,203,808250,7141250,264.29,5000.0,264.29
19,786414,173,203,809750,7141250,260.76,5000.0,260.76
19,786415,174,203,811250,7141250,276.57,5000.0,276.57
19,786416,175,203,812750,7141250,299.52,5000.0,299.52
19,786417,176,203,814250,7141250,311.24,5000.0,311.24
19,786418,177,203,815750,7141250,291.23,5000.0,291.23
19,786419,178,203,817250,7141250,288.5,5000.0,288.5
19,786425,6,204,559250,7139750,470.95,5000.0,470.95
19,786431,12,204,568250,7139750,463.46,5000.0,463.46
19,786432,13,204,569750,7139750,453.6,5000.0,453.6
19,786504,85,204,677750,7139750,361.95,5000.0,361.95
19,786505,86,204,679250,7139750,375.13,5000.0,375.13
19,786506,87,204,680750,7139750,375.67,5000.0,375.67
19,786507,88,204,682250,7139750,404.92,5000.0,404.92
19,786508,89,204,683750,7139750,387.53,5000.0,387.53
19,786509,90,204,685250,7139750,373.82,5000.0,373.82
19,786510,91,204,686750,7139750,360.65,5000.0,360.65
19,786511,92,204,688250,7139750,346.36,5000.0,346.36
19,786512,93,204,689750,7139750,360.84,5000.0,360.84
19,786513,94,204,691250,7139750,354.61,5000.0,354.61
19,786514,95,204,692750,7139750,377.41,5000.0,377.41
19,786515,96,204,694250,7139750,404.39,5000.0,404.39
19,786516,97,204,695750,7139750,415.03,5000.0,415.03
19,786517,98,204,697250,7139750,408.99,5000.0,408.99
19,786518,99,204,698750,7139750,419.31,5000.0,419.31
19,786519,100,204,700250,7139750,383.94,5000.0,383.94
19,786520,101,204,701750,7139750,347.7,5000.0,347.7
19,786521,102,204,703250,7139750,330.96,5000.0,330.96
19,786522,103,204,704750,7139750,324.73,5000.0,324.73
19,786523,104,204,706250,7139750,352.18,5000.0,352.18
19,786524,105,204,707750,7139750,339.28,5000.0,339.28
19,786525,106,204,709250,7139750,348.96,5000.0,348.96
19,786526,107,204,710750,7139750,328.46,5000.0,328.46
19,786527,108,204,712250,7139750,320.7,5000.0,320.7
19,786528,109,204,713750,7139750,319.94,5000.0,319.94
19,786529,110,204,715250,7139750,317.85,5000.0,317.85
19,786530,111,204,716750,7139750,287.7,5000.0,287.7
19,786531,112,204,718250,7139750,282.04,5000.0,282.04
19,786532,113,204,719750,7139750,283.08,5000.0,283.08
19,786533,114,204,721250,7139750,279.35,5000.0,279.35
19,786534,115,204,722750,7139750,304.17,5000.0,304.17
19,786535,116,204,724250,7139750,308.01,5000.0,308.01
19,786536,117,204,725750,7139750,289.22,5000.0,289.22
19,786537,118,204,727250,7139750,277.01,5000.0,277.01
19,786540,121,204,731750,7139750,254.82,5000.0,254.82
19,786541,122,204,733250,7139750,243.2,5000.0,243.2
19,786586,167,204,800750,7139750,224.31,5000.0,224.31
19,786587,168,204,802250,7139750,227.63,5000.0,227.63
19,786588,169,204,803750,7139750,229.02,5000.0,229.02
19,786589,170,204,805250,7139750,233.17,5000.0,233.17
19,786590,171,204,806750,7139750,237.18,5000.0,237.18
19,786591,172,204,808250,7139750,245.51,5000.0,245.51
19,786592,173,204,809750,7139750,252.28,5000.0,252.28
19,786593,174,204,811250,7139750,265.17,5000.0,265.17
19,786594,175,204,812750,7139750,278.14,5000.0,278.14
19,786595,176,204,814250,7139750,285.64,5000.0,285.64
19,786596,177,204,815750,7139750,307.67,5000.0,307.67
19,786597,178,204,817250,7139750,292.02,5000.0,292.02
19,786682,85,205,677750,7138250,362.76,5000.0,362.76
19,786683,86,205,679250,7138250,375.67,5000.0,375.67
19,786684,87,205,680750,7138250,375.67,5000.0,375.67
19,786685,88,205,682250,7138250,400.58,5000.0,400.58
19,786686,89,205,683750,7138250,370.78,5000.0,370.78
19,786687,90,205,685250,7138250,363.52,5000.0,363.52
19,786688,91,205,686750,7138250,360.89,5000.0,360.89
19,786689,92,205,688250,7138250,347.03,5000.0,347.03
19,786690,93,205,689750,7138250,346.36,5000.0,346.36
19,786691,94,205,691250,7138250,350.26,5000.0,350.26
19,786692,95,205,692750,7138250,380.92,5000.0,380.92
19,786693,96,205,694250,7138250,385.75,5000.0,385.75
19,786694,97,205,695750,7138250,399.83,5000.0,399.83
19,786695,98,205,697250,7138250,444.92,5000.0,444.92
19,786696,99,205,698750,7138250,438.37,5000.0,438.37
19,786697,100,205,700250,7138250,401.91,5000.0,401.91
19,786698,101,205,701750,7138250,373.76,5000.0,373.76
19,786699,102,205,703250,7138250,354.33,5000.0,354.33
19,786700,103,205,704750,7138250,317.03,5000.0,317.03
19,786701,104,205,706250,7138250,320.21,5000.0,320.21
19,786702,105,205,707750,7138250,303.93,5000.0,303.93
19,786703,106,205,709250,7138250,306.69,5000.0,306.69
19,786704,107,205,710750,7138250,308.2,5000.0,308.2
19,786705,108,205,712250,7138250,296.85,5000.0,296.85
19,786706,109,205,713750,7138250,320.39,5000.0,320.39
19,786707,110,205,715250,7138250,281.65,5000.0,281.65
19,786708,111,205,716750,7138250,279.49,5000.0,279.49
19,786709,112,205,718250,7138250,277.7,5000.0,277.7
19,786710,113,205,719750,7138250,275.31,5000.0,275.31
19,786711,114,205,721250,7138250,270.06,5000.0,270.06
19,786712,115,205,722750,7138250,273.2,5000.0,273.2
19,786713,116,205,724250,7138250,286.82,5000.0,286.82
19,786714,117,205,725750,7138250,263.81,5000.0,263.81
19,786715,118,205,727250,7138250,265.49,5000.0,265.49
19,786764,167,205,800750,7138250,224.46,5000.0,224.46
19,786765,168,205,802250,7138250,227.05,5000.0,227.05
19,786766,169,205,803750,7138250,230.46,5000.0,230.46
19,786767,170,205,805250,7138250,233.85,5000.0,233.85
19,786768,171,205,806750,7138250,237.57,5000.0,237.57
19,786769,172,205,808250,7138250,237.83,5000.0,237.83
19,786770,173,205,809750,7138250,241.15,5000.0,241.15
19,786771,174,205,811250,7138250,244.82,5000.0,244.82
19,786772,175,205,812750,7138250,261.07,5000.0,261.07
19,786773,176,205,814250,7138250,269.08,5000.0,269.08
19,786774,177,205,815750,7138250,295.1,5000.0,295.1
19,786775,178,205,817250,7138250,296.43,5000.0,296.43
19,786859,84,206,676250,7136750,364.5,5000.0,364.5
19,786860,85,206,677750,7136750,375.53,5000.0,375.53
19,786861,86,206,679250,7136750,375.67,5000.0,375.67
19,786862,87,206,680750,7136750,390.47,5000.0,390.47
19,786863,88,206,682250,7136750,372.02,5000.0,372.02
19,786864,89,206,683750,7136750,368.95,5000.0,368.95
19,786865,90,206,685250,7136750,370.8,5000.0,370.8
19,786866,91,206,686750,7136750,363.79,5000.0,363.79
19,786867,92,206,688250,7136750,352.04,5000.0,352.04
19,786868,93,206,689750,7136750,352.58,5000.0,352.58
19,786869,94,206,691250,7136750,362.83,5000.0,362.83
19,786870,95,206,692750,7136750,363.03,5000.0,363.03
19,786871,96,206,694250,7136750,374.03,5000.0,374.03
19,786872,97,206,695750,7136750,387.88,5000.0,387.88
19,786873,98,206,697250,7136750,414.79,5000.0,414.79
19,786874,99,206,698750,7136750,424.27,5000.0,424.27
19,786875,100,206,700250,7136750,379.17,5000.0,379.17
19,786876,101,206,701750,7136750,362.79,5000.0,362.79
19,786877,102,206,703250,7136750,333.83,5000.0,333.83
19,786878,103,206,704750,7136750,312.15,5000.0,312.15
19,786879,104,206,706250,7136750,304.73,5000.0,304.73
19,786880,105,206,707750,7136750,300.57,5000.0,300.57
19,786881,106,206,709250,7136750,295.58,5000.0,295.58
19,786882,107,206,710750,7136750,292.47,5000.0,292.47
19,786883,108,206,712250,7136750,289.74,5000.0,289.74
19,786884,109,206,713750,7136750,285.8,5000.0,285.8
19,786885,110,206,715250,7136750,282.0,5000.0,282.0
19,786886,111,206,716750,7136750,279.39,5000.0,279.39
19,786887,112,206,718250,7136750,276.81,5000.0,276.81
19,786888,113,206,719750,7136750,273.24,5000.0,273.24
19,786889,114,206,721250,7136750,269.28,5000.0,269.28
19,786890,115,206,722750,7136750,268.73,5000.0,268.73
19,786891,116,206,724250,7136750,268.23,5000.0,268.23
19,786892,117,206,725750,7136750,262.39,5000.0,262.39
19,786893,118,206,727250,7136750,261.14,5000.0,261.14
19,786942,167,206,800750,7136750,227.23,5000.0,227.23
19,786943,168,206,802250,7136750,228.59,5000.0,228.59
19,786944,169,206,803750,7136750,230.3,5000.0,230.3
19,786945,170,206,805250,7136750,252.83,5000.0,252.83
19,786946,171,206,806750,7136750,252.79,5000.0,252.79
19,786947,172,206,808250,7136750,247.76,5000.0,247.76
19,786948,173,206,809750,7136750,245.61,5000.0,245.61
19,786949,174,206,811250,7136750,243.59,5000.0,243.59
19,786950,175,206,812750,7136750,250.66,5000.0,250.66
19,786951,176,206,814250,7136750,261.27,5000.0,261.27
19,786952,177,206,815750,7136750,278.85,5000.0,278.85
19,786953,178,206,817250,7136750,319.62,5000.0,319.62
19,786954,180,206,820250,7136750,343.72,5000.0,343.72
19,787039,85,207,677750,7135250,377.27,5000.0,377.27
19,787040,86,207,679250,7135250,387.25,5000.0,387.25
19,787041,87,207,680750,7135250,380.62,5000.0,380.62
19,787042,88,207,682250,7135250,373.8,5000.0,373.8
19,787043,89,207,683750,7135250,378.95,5000.0,378.95
19,787044,90,207,685250,7135250,376.29,5000.0,376.29
19,787045,91,207,686750,7135250,361.12,5000.0,361.12
19,787046,92,207,688250,7135250,359.16,5000.0,359.16
19,787047,93,207,689750,7135250,358.67,5000.0,358.67
19,787049,95,207,692750,7135250,377.81,5000.0,377.81
19,787050,96,207,694250,7135250,395.05,5000.0,395.05
19,787051,97,207,695750,7135250,420.65,5000.0,420.65
19,787052,98,207,697250,7135250,386.19,5000.0,386.19
19,787053,99,207,698750,7135250,388.83,5000.0,388.83
19,787054,100,207,700250,7135250,366.78,5000.0,366.78
19,787055,101,207,701750,7135250,342.75,5000.0,342.75
19,787056,102,207,703250,7135250,319.31,5000.0,319.31
19,787057,103,207,704750,7135250,312.57,5000.0,312.57
19,787058,104,207,706250,7135250,306.87,5000.0,306.87
19,787059,105,207,707750,7135250,308.15,5000.0,308.15
19,787060,106,207,709250,7135250,313.11,5000.0,313.11
19,787061,107,207,710750,7135250,321.67,5000.0,321.67
19,787062,108,207,712250,7135250,295.89,5000.0,295.89
19,787063,109,207,713750,7135250,292.96,5000.0,292.96
19,787064,110,207,715250,7135250,306.0,5000.0,306.0
19,787065,111,207,716750,7135250,297.13,5000.0,297.13
19,787066,112,207,718250,7135250,289.52,5000.0,289.52
19,787067,113,207,719750,7135250,280.14,5000.0,280.14
19,787068,114,207,721250,7135250,273.26,5000.0,273.26
19,787069,115,207,722750,7135250,269.4,5000.0,269.4
19,787070,116,207,724250,7135250,289.83,5000.0,289.83
19,787071,117,207,725750,7135250,258.07,5000.0,258.07
19,787072,118,207,727250,7135250,254.2,5000.0,254.2
19,787073,119,207,728750,7135250,244.76,5000.0,244.76
19,787123,169,207,803750,7135250,232.53,5000.0,232.53
19,787124,170,207,805250,7135250,243.51,5000.0,243.51
19,787125,171,207,806750,7135250,264.62,5000.0,264.62
19,787126,172,207,808250,7135250,271.37,5000.0,271.37
19,787127,173,207,809750,7135250,258.6,5000.0,258.6
19,787128,174,207,811250,7135250,246.45,5000.0,246.45
19,787129,175,207,812750,7135250,247.72,5000.0,247.72
19,787130,176,207,814250,7135250,267.89,5000.0,267.89
19,787131,177,207,815750,7135250,278.43,5000.0,278.43
19,787132,178,207,817250,7135250,307.46,5000.0,307.46
19,787133,179,207,818750,7135250,306.34,5000.0,306.34
19,787134,180,207,820250,7135250,312.87,5000.0,312.87
19,787135,181,207,821750,7135250,334.14,5000.0,334.14
19,787221,86,208,679250,7133750,389.87,5000.0,389.87
19,787222,87,208,680750,7133750,383.32,5000.0,383.32
19,787223,88,208,682250,7133750,388.3,5000.0,388.3
19,787224,89,208,683750,7133750,394.19,5000.0,394.19
19,787225,90,208,685250,7133750,375.45,5000.0,375.45
19,787226,91,208,686750,7133750,369.91,5000.0,369.91
19,787227,92,208,688250,7133750,366.58,5000.0,366.58
19,787229,94,208,691250,7133750,394.5,5000.0,394.5
19,787231,96,208,694250,7133750,423.13,5000.0,423.13
19,787232,97,208,695750,7133750,395.1,5000.0,395.1
19,787233,98,208,697250,7133750,368.02,5000.0,368.02
19,787234,99,208,698750,7133750,347.33,5000.0,347.33
19,787235,100,208,700250,7133750,338.74,5000.0,338.74
19,787236,101,208,701750,7133750,341.86,5000.0,341.86
19,787237,102,208,703250,7133750,316.41,5000.0,316.41
19,787238,103,208,704750,7133750,312.95,5000.0,312.95
19,787239,104,208,706250,7133750,338.16,5000.0,338.16
19,787240,105,208,707750,7133750,324.54,5000.0,324.54
19,787241,106,208,709250,7133750,345.56,5000.0,345.56
19,787242,107,208,710750,7133750,325.49,5000.0,325.49
19,787243,108,208,712250,7133750,321.21,5000.0,321.21
19,787244,109,208,713750,7133750,310.1,5000.0,310.1
19,787245,110,208,715250,7133750,319.07,5000.0,319.07
19,787246,111,208,716750,7133750,310.65,5000.0,310.65
19,787247,112,208,718250,7133750,294.11,5000.0,294.11
19,787248,113,208,719750,7133750,286.13,5000.0,286.13
19,787249,114,208,721250,7133750,310.74,5000.0,310.74
19,787250,115,208,722750,7133750,310.01,5000.0,310.01
19,787251,116,208,724250,7133750,313.88,5000.0,313.88
19,787252,117,208,725750,7133750,276.93,5000.0,276.93
19,787306,171,208,806750,7133750,267.96,5000.0,267.96
19,787307,172,208,808250,7133750,285.4,5000.0,285.4
19,787308,173,208,809750,7133750,269.61,5000.0,269.61
19,787309,174,208,811250,7133750,249.22,5000.0,249.22
19,787310,175,208,812750,7133750,249.5,5000.0,249.5
19,787311,176,208,814250,7133750,273.23,5000.0,273.23
19,787312,177,208,815750,7133750,274.44,5000.0,274.44
19,787313,178,208,817250,7133750,278.56,5000.0,278.56
19,787314,179,208,818750,7133750,318.76,5000.0,318.76
19,787315,180,208,820250,7133750,332.34,5000.0,332.34
19,787316,181,208,821750,7133750,335.15,5000.0,335.15
19,787317,182,208,823250,7133750,365.47,5000.0,365.47
19,787403,86,209,679250,7132250,393.19,5000.0,393.19
19,787404,87,209,680750,7132250,396.07,5000.0,396.07
19,787409,92,209,688250,7132250,375.92,5000.0,375.92
19,787410,93,209,689750,7132250,379.44,5000.0,379.44
19,787413,96,209,694250,7132250,413.14,5000.0,413.14
19,787414,97,209,695750,7132250,378.1,5000.0,378.1
19,787415,98,209,697250,7132250,346.78,5000.0,346.78
19,787416,99,209,698750,7132250,339.13,5000.0,339.13
19,787417,100,209,700250,7132250,335.63,5000.0,335.63
19,787418,101,209,701750,7132250,327.69,5000.0,327.69
19,787419,102,209,703250,7132250,323.95,5000.0,323.95
19,787420,103,209,704750,7132250,330.65,5000.0,330.65
19,787421,104,209,706250,7132250,356.23,5000.0,356.23
19,787422,105,209,707750,7132250,365.41,5000.0,365.41
19,787423,106,209,709250,7132250,393.98,5000.0,393.98
19,787424,107,209,710750,7132250,362.29,5000.0,362.29
19,787425,108,209,712250,7132250,366.46,5000.0,366.46
19,787426,109,209,713750,7132250,348.43,5000.0,348.43
19,787427,110,209,715250,7132250,356.67,5000.0,356.67
19,787428,111,209,716750,7132250,364.88,5000.0,364.88
19,787429,112,209,718250,7132250,350.1,5000.0,350.1
19,787430,113,209,719750,7132250,353.75,5000.0,353.75
19,787431,114,209,721250,7132250,361.48,5000.0,361.48
19,787432,115,209,722750,7132250,351.62,5000.0,351.62
19,787433,116,209,724250,7132250,304.29,5000.0,304.29
19,787434,117,209,725750,7132250,280.39,5000.0,280.39
19,787488,171,209,806750,7132250,251.66,5000.0,251.66
19,787489,172,209,808250,7132250,264.37,5000.0,264.37
19,787490,173,209,809750,7132250,271.49,5000.0,271.49
19,787491,174,209,811250,7132250,266.23,5000.0,266.23
19,787492,175,209,812750,7132250,250.56,5000.0,250.56
19,787493,176,209,814250,7132250,253.45,5000.0,253.45
19,787494,177,209,815750,7132250,258.48,5000.0,258.48
19,787495,178,209,817250,7132250,276.19,5000.0,276.19
19,787496,179,209,818750,7132250,316.1,5000.0,316.1
19,787497,180,209,820250,7132250,317.45,5000.0,317.45
19,787498,181,209,821750,7132250,336.12,5000.0,336.12
19,787499,182,209,823250,7132250,345.35,5000.0,345.35
19,787594,95,210,692750,7130750,409.31,5000.0,409.31
19,787595,96,210,694250,7130750,388.36,5000.0,388.36
19,787596,97,210,695750,7130750,376.17,5000.0,376.17
19,787597,98,210,697250,7130750,349.49,5000.0,349.49
19,787598,99,210,698750,7130750,344.8,5000.0,344.8
19,787599,100,210,700250,7130750,336.64,5000.0,336.64
19,787600,101,210,701750,7130750,345.39,5000.0,345.39
19,787601,102,210,703250,7130750,359.83,5000.0,359.83
19,787602,103,210,704750,7130750,372.54,5000.0,372.54
19,787603,104,210,706250,7130750,374.86,5000.0,374.86
19,787604,105,210,707750,7130750,371.62,5000.0,371.62
19,787605,106,210,709250,7130750,347.54,5000.0,347.54
19,787606,107,210,710750,7130750,349.46,5000.0,349.46
19,787607,108,210,712250,7130750,352.16,5000.0,352.16
19,787608,109,210,713750,7130750,327.63,5000.0,327.63
19,787609,110,210,715250,7130750,329.93,5000.0,329.93
19,787610,111,210,716750,7130750,367.64,5000.0,367.64
19,787611,112,210,718250,7130750,332.55,5000.0,332.55
19,787612,113,210,719750,7130750,355.96,5000.0,355.96
19,787613,114,210,721250,7130750,351.83,5000.0,351.83
19,787614,115,210,722750,7130750,324.6,5000.0,324.6
19,787615,116,210,724250,7130750,301.11,5000.0,301.11
19,787616,117,210,725750,7130750,287.93,5000.0,287.93
19,787670,171,210,806750,7130750,254.07,5000.0,254.07
19,787671,172,210,808250,7130750,260.28,5000.0,260.28
19,787672,173,210,809750,7130750,288.61,5000.0,288.61
19,787673,174,210,811250,7130750,262.61,5000.0,262.61
19,787674,175,210,812750,7130750,259.87,5000.0,259.87
19,787675,176,210,814250,7130750,254.19,5000.0,254.19
19,787676,177,210,815750,7130750,255.79,5000.0,255.79
19,787677,178,210,817250,7130750,274.78,5000.0,274.78
19,787678,179,210,818750,7130750,301.37,5000.0,301.37
19,787679,180,210,820250,7130750,285.96,5000.0,285.96
19,787680,181,210,821750,7130750,312.66,5000.0,312.66
19,787681,182,210,823250,7130750,307.1,5000.0,307.1
19,787776,95,211,692750,7129250,393.79,5000.0,393.79
19,787777,96,211,694250,7129250,378.37,5000.0,378.37
19,787778,97,211,695750,7129250,364.3,5000.0,364.3
19,787779,98,211,697250,7129250,360.95,5000.0,360.95
19,787780,99,211,698750,7129250,369.13,5000.0,369.13
19,787783,102,211,703250,7129250,367.5,5000.0,367.5
19,787784,103,211,704750,7129250,339.85,5000.0,339.85
19,787785,104,211,706250,7129250,350.84,5000.0,350.84
19,787786,105,211,707750,7129250,357.29,5000.0,357.29
19,787787,106,211,709250,7129250,333.51,5000.0,333.51
19,787788,107,211,710750,7129250,314.6,5000.0,314.6
19,787789,108,211,712250,7129250,331.15,5000.0,331.15
19,787790,109,211,713750,7129250,306.7,5000.0,306.7
19,787791,110,211,715250,7129250,315.61,5000.0,315.61
19,787792,111,211,716750,7129250,359.36,5000.0,359.36
19,787793,112,211,718250,7129250,310.66,5000.0,310.66
19,787796,115,211,722750,7129250,326.4,5000.0,326.4
19,787797,116,211,724250,7129250,324.6,5000.0,324.6
19,787798,117,211,725750,7129250,301.02,5000.0,301.02
19,787852,171,211,806750,7129250,262.76,5000.0,262.76
19,787853,172,211,808250,7129250,269.9,5000.0,269.9
19,787854,173,211,809750,7129250,274.74,5000.0,274.74
19,787855,174,211,811250,7129250,278.54,5000.0,278.54
19,787856,175,211,812750,7129250,261.54,5000.0,261.54
19,787859,178,211,817250,7129250,262.3,5000.0,262.3
19,787860,179,211,818750,7129250,265.75,5000.0,265.75
19,787861,180,211,820250,7129250,274.17,5000.0,274.17
19,787862,181,211,821750,7129250,288.78,5000.0,288.78
19,787957,95,212,692750,7127750,398.4,5000.0,398.4
19,787958,96,212,694250,7127750,390.91,5000.0,390.91
19,787962,100,212,700250,7127750,364.67,5000.0,364.67
19,787963,101,212,701750,7127750,346.96,5000.0,346.96
19,787965,103,212,704750,7127750,324.25,5000.0,324.25
19,787969,107,212,710750,7127750,305.82,5000.0,305.82
19,787970,108,212,712250,7127750,302.01,5000.0,302.01
19,787971,109,212,713750,7127750,319.5,5000.0,319.5
19,787972,110,212,715250,7127750,287.05,5000.0,287.05
19,787973,111,212,716750,7127750,328.14,5000.0,328.14
19,787974,112,212,718250,7127750,288.93,5000.0,288.93
19,787977,115,212,722750,7127750,293.57,5000.0,293.57
19,788033,171,212,806750,7127750,274.88,5000.0,274.88
19,788034,172,212,808250,7127750,283.4,5000.0,283.4
19,788037,175,212,812750,7127750,264.65,5000.0,264.65
19,788040,178,212,817250,7127750,262.23,5000.0,262.23
19,788041,179,212,818750,7127750,281.91,5000.0,281.91
19,788042,180,212,820250,7127750,273.08,5000.0,273.08
19,788043,181,212,821750,7127750,296.97,5000.0,296.97
19,788044,182,212,823250,7127750,304.1,5000.0,304.1
19,788142,98,213,697250,7126250,358.57,5000.0,358.57
19,788146,102,213,703250,7126250,331.78,5000.0,331.78
19,788147,103,213,704750,7126250,315.52,5000.0,315.52
19,788150,106,213,709250,7126250,323.45,5000.0,323.45
19,788151,107,213,710750,7126250,322.75,5000.0,322.75
19,788152,108,213,712250,7126250,288.11,5000.0,288.11
19,788153,109,213,713750,7126250,275.1,5000.0,275.1
19,788154,110,213,715250,7126250,272.07,5000.0,272.07
19,788155,111,213,716750,7126250,256.73,5000.0,256.73
19,788156,112,213,718250,7126250,249.79,5000.0,249.79
19,788157,113,213,719750,7126250,252.18,5000.0,252.18
19,788222,178,213,817250,7126250,280.71,5000.0,280.71
19,788223,179,213,818750,7126250,284.51,5000.0,284.51
19,788224,180,213,820250,7126250,287.11,5000.0,287.11
19,788225,182,213,823250,7126250,334.75,5000.0,334.75
19,788324,99,214,698750,7124750,334.24,5000.0,334.24
19,788325,100,214,700250,7124750,327.73,5000.0,327.73
19,788329,104,214,706250,7124750,293.79,5000.0,293.79
19,788331,106,214,709250,7124750,292.97,5000.0,292.97
19,788332,107,214,710750,7124750,284.01,5000.0,284.01
19,788334,109,214,713750,7124750,258.99,5000.0,258.99
19,788335,110,214,715250,7124750,251.29,5000.0,251.29
19,788336,111,214,716750,7124750,249.88,5000.0,249.88
19,788337,112,214,718250,7124750,249.79,5000.0,249.79
19,788338,113,214,719750,7124750,247.75,5000.0,247.75
19,788402,177,214,815750,7124750,270.41,5000.0,270.41
19,788403,178,214,817250,7124750,295.97,5000.0,295.97
19,788404,179,214,818750,7124750,309.71,5000.0,309.71
19,788405,180,214,820250,7124750,304.41,5000.0,304.41
19,788406,181,214,821750,7124750,315.58,5000.0,315.58
19,788407,182,214,823250,7124750,325.29,5000.0,325.29
19,788512,105,215,707750,7123250,289.2,5000.0,289.2
19,788513,106,215,709250,7123250,270.32,5000.0,270.32
19,788514,107,215,710750,7123250,264.71,5000.0,264.71
19,788515,108,215,712250,7123250,265.13,5000.0,265.13
19,788516,109,215,713750,7123250,262.5,5000.0,262.5
19,788517,110,215,715250,7123250,266.77,5000.0,266.77
19,788518,111,215,716750,7123250,257.72,5000.0,257.72
19,788519,112,215,718250,7123250,287.22,5000.0,287.22
19,788584,177,215,815750,7123250,278.61,5000.0,278.61
19,788585,178,215,817250,7123250,287.09,5000.0,287.09
19,788586,179,215,818750,7123250,319.26,5000.0,319.26
19,788587,180,215,820250,7123250,328.67,5000.0,328.67
19,788588,181,215,821750,7123250,334.71,5000.0,334.71
19,788589,182,215,823250,7123250,329.35,5000.0,329.35
19,788695,106,216,709250,7121750,270.38,5000.0,270.38
19,788696,107,216,710750,7121750,273.04,5000.0,273.04
19,788697,108,216,712250,7121750,264.71,5000.0,264.71
19,788698,109,216,713750,7121750,265.65,5000.0,265.65
19,788699,110,216,715250,7121750,292.24,5000.0,292.24
19,788768,179,216,818750,7121750,301.27,5000.0,301.27
19,788769,180,216,820250,7121750,317.97,5000.0,317.97
19,788770,181,216,821750,7121750,324.17,5000.0,324.17
19,788771,184,216,826250,7121750,309.22,5000.0,309.22
19,788772,185,216,827750,7121750,337.28,5000.0,337.28
19,788773,186,216,829250,7121750,358.62,5000.0,358.62
19,788774,187,216,830750,7121750,398.69,5000.0,398.69
19,788775,188,216,832250,7121750,395.25,5000.0,395.25
19,788880,105,217,707750,7120250,273.96,5000.0,273.96
19,788881,106,217,709250,7120250,272.29,5000.0,272.29
19,788882,107,217,710750,7120250,290.79,5000.0,290.79
19,788883,108,217,712250,7120250,274.89,5000.0,274.89
19,788884,109,217,713750,7120250,283.61,5000.0,283.61
19,788954,179,217,818750,7120250,324.79,5000.0,324.79
19,788955,180,217,820250,7120250,332.11,5000.0,332.11
19,788956,181,217,821750,7120250,333.09,5000.0,333.09
19,788957,182,217,823250,7120250,321.14,5000.0,321.14
19,788958,183,217,824750,7120250,311.18,5000.0,311.18
19,788959,184,217,826250,7120250,305.47,5000.0,305.47
19,788960,185,217,827750,7120250,323.86,5000.0,323.86
19,788961,186,217,829250,7120250,337.3,5000.0,337.3
19,788962,187,217,830750,7120250,387.5,5000.0,387.5
19,788963,188,217,832250,7120250,410.25,5000.0,410.25
19,788964,189,217,833750,7120250,387.43,5000.0,387.43
19,788965,190,217,835250,7120250,421.61,5000.0,421.61
19,788966,191,217,836750,7120250,410.47,5000.0,410.47
19,789071,105,218,707750,7118750,275.54,5000.0,275.54
19,789074,108,218,712250,7118750,290.83,5000.0,290.83
19,789075,109,218,713750,7118750,301.29,5000.0,301.29
19,789076,110,218,715250,7118750,282.08,5000.0,282.08
19,789146,180,218,820250,7118750,345.55,5000.0,345.55
19,789147,181,218,821750,7118750,338.41,5000.0,338.41
